Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
etherStatsFragments,etherStatsOversizePkts,etherStatsPkts1024to1518Octets,etherStatsPkts128to255Octets,etherStatsPkts256to511Octets,etherStatsPkts512to1023Octets,etherStatsPkts64Octets,etherStatsPkts65to127Octets,etherStatsUndersizePkts,ifHCInOctets,ifHCOutOctets,ifInBroadcastPkts,ifInDiscards,ifInErrors,ifInMulticastPkts,ifInUcastPkts,ifInUnknownProtos,ifOutBroadcastPkts,ifOutDiscards,ifOutErrors,ifOutMulticastPkts,ifOutUcastPkts,cpu.1min,cpu.5min,cpu.5sec,res.memory,pool.memory
0.0,0.0,0.0,0.0,0.0,0.0,22039.0,0.0,0.0,11284744.0,400.0,0.0,0.0,0.0,11012.0,11032.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,21.0,18.0,0.0859341431975313,18.636226060570166
0.0,0.0,0.0,0.0,0.0,0.0,22046.0,0.0,0.0,11288232.0,440.0,0.0,0.0,0.0,11022.0,11024.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,18.0,0.0859341431975313,18.636226060570166
0.0,0.0,0.0,0.0,0.0,0.0,21553.0,0.0,0.0,11034984.0,384.0,0.0,0.0,0.0,10776.0,10765.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,18.0,0.0859341431975313,18.63532368871065
0.0,0.0,0.0,0.0,0.0,0.0,21922.0,0.0,0.0,11224064.0,456.0,0.0,0.0,0.0,10967.0,10972.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,20.0,0.0859341431975313,18.63532368871065
0.0,0.0,0.0,0.0,0.0,0.0,21183.0,0.0,0.0,10838232.0,408.0,0.0,0.0,0.0,10578.0,10599.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,36.0,0.0859341431975313,18.637020458130564
0.0,0.0,0.0,0.0,0.0,0.0,21826.0,0.0,0.0,11189224.0,408.0,0.0,0.0,0.0,10919.0,10913.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,22.0,19.0,0.0859341431975313,18.63610290530096
0.0,0.0,0.0,0.0,0.0,0.0,22539.0,0.0,0.0,11534088.0,448.0,0.0,0.0,0.0,11262.0,11274.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,18.0,0.0859341431975313,18.635554750760356
0.0,0.0,0.0,0.0,0.0,0.0,21115.0,0.0,0.0,10814344.0,304.0,0.0,0.0,0.0,10553.0,10557.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,18.0,0.0859341431975313,18.635554750760356
0.0,0.0,0.0,0.0,0.0,0.0,21755.0,0.0,0.0,11131120.0,488.0,0.0,0.0,0.0,10869.0,10883.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,19.0,0.0859341431975313,18.63650845168437
0.0,0.0,0.0,0.0,0.0,0.0,22152.0,0.0,0.0,11356800.0,384.0,0.0,0.0,0.0,11077.0,11068.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,28.0,0.0859341431975313,18.63650845168437
0.0,0.0,0.0,0.0,0.0,0.0,21963.0,0.0,0.0,11248984.0,408.0,0.0,0.0,0.0,10974.0,10994.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,22.0,20.0,0.0859341431975313,18.636059983809048
0.0,0.0,0.0,0.0,0.0,0.0,21032.0,0.0,0.0,10764816.0,408.0,0.0,0.0,0.0,10515.0,10518.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,18.0,0.0859341431975313,18.63686595861227
0.0,0.0,0.0,0.0,0.0,0.0,21663.0,0.0,0.0,11086336.0,408.0,0.0,0.0,0.0,10839.0,10819.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,19.0,0.0859341431975313,18.63698765356428
0.0,0.0,0.0,0.0,0.0,0.0,21171.0,0.0,0.0,10839432.0,408.0,0.0,0.0,0.0,10593.0,10583.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,22.0,17.0,0.0859341431975313,18.640125850931792
0.0,0.0,0.0,0.0,0.0,0.0,22415.0,0.0,0.0,11469408.0,416.0,0.0,0.0,0.0,11199.0,11197.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,27.0,0.0859341431975313,18.635993633017755
0.0,0.0,0.0,0.0,0.0,0.0,21935.0,0.0,0.0,11245192.0,448.0,0.0,0.0,0.0,10965.0,10980.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,22.0,18.0,0.0859341431975313,18.638551696979537
0.0,0.0,0.0,0.0,0.0,0.0,21114.0,0.0,0.0,10787872.0,440.0,0.0,0.0,0.0,10546.0,10566.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,20.0,0.0859341431975313,18.638551696979537
0.0,0.0,0.0,0.0,0.0,0.0,22147.0,0.0,0.0,11350640.0,408.0,0.0,0.0,0.0,11082.0,11067.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,22.0,17.0,0.0859341431975313,18.636202966964884
0.0,0.0,0.0,0.0,0.0,0.0,21906.0,0.0,0.0,11208008.0,432.0,0.0,0.0,0.0,10945.0,10957.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,22.0,19.0,0.0859341431975313,18.6370987911354
0.0,0.0,0.0,0.0,0.0,0.0,21756.0,0.0,0.0,11142640.0,408.0,0.0,0.0,0.0,10868.0,10896.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,21.0,0.0859341431975313,18.64185913090515
0.0,0.0,0.0,0.0,0.0,0.0,21825.0,0.0,0.0,11172360.0,416.0,0.0,0.0,0.0,10912.0,10897.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,26.0,0.0859341431975313,18.635227421953186
0.0,0.0,0.0,0.0,0.0,0.0,21110.0,0.0,0.0,10801736.0,408.0,0.0,0.0,0.0,10559.0,10556.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,17.0,0.0859341431975313,18.63881488858959
0.0,0.0,0.0,0.0,0.0,0.0,21721.0,0.0,0.0,11130840.0,408.0,0.0,0.0,0.0,10851.0,10868.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,20.0,0.0859341431975313,18.6370957554437
0.0,0.0,0.0,0.0,0.0,0.0,22396.0,0.0,0.0,11452200.0,432.0,0.0,0.0,0.0,11203.0,11189.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,19.0,0.0859341431975313,18.638057198232183
