Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
etherStatsFragments,etherStatsOversizePkts,etherStatsPkts1024to1518Octets,etherStatsPkts128to255Octets,etherStatsPkts256to511Octets,etherStatsPkts512to1023Octets,etherStatsPkts64Octets,etherStatsPkts65to127Octets,etherStatsUndersizePkts,ifHCInOctets,ifHCOutOctets,ifInBroadcastPkts,ifInDiscards,ifInErrors,ifInMulticastPkts,ifInUcastPkts,ifInUnknownProtos,ifOutBroadcastPkts,ifOutDiscards,ifOutErrors,ifOutMulticastPkts,ifOutUcastPkts,cpu.1min,cpu.5min,cpu.5sec,res.memory,pool.memory
0.0,0.0,60067.0,0.0,1365.0,0.0,0.0,0.0,0.0,733963472.0,440.0,0.0,0.0,0.0,0.0,61337.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0859341431975313,18.6213988958201
0.0,0.0,59415.0,0.0,1349.0,0.0,0.0,0.0,0.0,726215648.0,424.0,0.0,0.0,0.0,0.0,60840.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62604884001927
0.0,0.0,60380.0,0.0,1372.0,0.0,0.0,0.0,0.0,738012600.0,448.0,0.0,0.0,0.0,0.0,61770.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62036449512385
0.0,0.0,57063.0,0.0,1296.0,0.0,0.0,0.0,0.0,697469984.0,424.0,0.0,0.0,0.0,0.0,58331.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.620143888721973
0.0,0.0,59634.0,0.0,1357.0,0.0,0.0,0.0,0.0,728898976.0,424.0,0.0,0.0,0.0,0.0,61005.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.620626493860662
0.0,0.0,59908.0,0.0,1360.0,0.0,0.0,0.0,0.0,732243200.0,504.0,0.0,0.0,0.0,0.0,61307.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0859341431975313,18.6211053963115
0.0,0.0,60000.0,0.0,1363.0,0.0,0.0,0.0,0.0,733370952.0,432.0,0.0,0.0,0.0,0.0,61314.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.620073006092777
0.0,0.0,60094.0,0.0,1364.0,0.0,0.0,0.0,0.0,734628184.0,400.0,0.0,0.0,0.0,0.0,61456.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.620226775659336
0.0,0.0,56763.0,0.0,1291.0,0.0,0.0,0.0,0.0,693545128.0,384.0,0.0,0.0,0.0,0.0,58040.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.620226775659336
0.0,0.0,60609.0,0.0,1378.0,0.0,0.0,0.0,0.0,741401768.0,424.0,0.0,0.0,0.0,0.0,62041.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.62168104588408
0.0,0.0,60094.0,0.0,1362.0,0.0,0.0,0.0,0.0,732918296.0,432.0,0.0,0.0,0.0,0.0,61349.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.621342282211888
0.0,0.0,60707.0,0.0,1379.0,0.0,0.0,0.0,0.0,741662680.0,424.0,0.0,0.0,0.0,0.0,61870.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0859341431975313,18.62119210306022
0.0,0.0,59852.0,0.0,1362.0,0.0,0.0,0.0,0.0,732748704.0,488.0,0.0,0.0,0.0,0.0,61473.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62042400762696
0.0,0.0,59056.0,0.0,1342.0,0.0,0.0,0.0,0.0,722276584.0,416.0,0.0,0.0,0.0,0.0,60474.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62008703447622
0.0,0.0,57931.0,0.0,1316.0,0.0,0.0,0.0,0.0,708226032.0,440.0,0.0,0.0,0.0,0.0,59191.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0859341431975313,18.62008703447622
0.0,0.0,60364.0,0.0,1371.0,0.0,0.0,0.0,0.0,737213160.0,416.0,0.0,0.0,0.0,0.0,61706.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.62217130318216
0.0,0.0,58012.0,0.0,1318.0,0.0,0.0,0.0,0.0,709550232.0,456.0,0.0,0.0,0.0,0.0,59359.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62217130318216
0.0,0.0,60224.0,0.0,1368.0,0.0,0.0,0.0,0.0,736052120.0,432.0,0.0,0.0,0.0,0.0,61563.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62220720690207
0.0,0.0,60207.0,0.0,1370.0,0.0,0.0,0.0,0.0,735994264.0,496.0,0.0,0.0,0.0,0.0,61666.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62351596334864
0.0,0.0,59454.0,0.0,1349.0,0.0,0.0,0.0,0.0,726886192.0,400.0,0.0,0.0,0.0,0.0,60738.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.62034325563299
0.0,0.0,62012.0,0.0,1409.0,0.0,0.0,0.0,0.0,757946968.0,472.0,0.0,0.0,0.0,0.0,63432.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62034325563299
0.0,0.0,57478.0,0.0,1306.0,0.0,0.0,0.0,0.0,702150088.0,424.0,0.0,0.0,0.0,0.0,58798.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0859341431975313,18.6229194397994
0.0,0.0,59524.0,0.0,1353.0,0.0,0.0,0.0,0.0,727588720.0,408.0,0.0,0.0,0.0,0.0,60865.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62624517167028
0.0,0.0,61824.0,0.0,1404.0,0.0,0.0,0.0,0.0,754872824.0,488.0,0.0,0.0,0.0,0.0,63156.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.62624517167028
0.0,0.0,60211.0,0.0,1368.0,0.0,0.0,0.0,0.0,736069520.0,440.0,0.0,0.0,0.0,0.0,61590.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62193305610185
0.0,0.0,58962.0,0.0,1341.0,0.0,0.0,0.0,0.0,721142592.0,440.0,0.0,0.0,0.0,0.0,60347.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.621117382208816
0.0,0.0,58384.0,0.0,1324.0,0.0,0.0,0.0,0.0,711729120.0,328.0,0.0,0.0,0.0,0.0,59549.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.621117382208816
0.0,0.0,60150.0,0.0,1367.0,0.0,0.0,0.0,0.0,735798728.0,432.0,0.0,0.0,0.0,0.0,61562.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.622030240299043
0.0,0.0,59177.0,0.0,1344.0,0.0,0.0,0.0,0.0,723136448.0,464.0,0.0,0.0,0.0,0.0,60516.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62083506308034
0.0,0.0,61668.0,0.0,1402.0,0.0,0.0,0.0,0.0,754162912.0,472.0,0.0,0.0,0.0,0.0,63104.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,0.0859341431975313,18.62083506308034
0.0,0.0,60643.0,0.0,1378.0,0.0,0.0,0.0,0.0,741262520.0,440.0,0.0,0.0,0.0,0.0,62016.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.620767602340383
0.0,0.0,57217.0,0.0,1300.0,0.0,0.0,0.0,0.0,699424224.0,424.0,0.0,0.0,0.0,0.0,58523.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0859341431975313,18.62441954827338
0.0,0.0,61820.0,0.0,1404.0,0.0,0.0,0.0,0.0,755282864.0,440.0,0.0,0.0,0.0,0.0,63216.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62889134087767
0.0,0.0,60102.0,0.0,1367.0,0.0,0.0,0.0,0.0,734585056.0,424.0,0.0,0.0,0.0,0.0,61447.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62149366357185
0.0,0.0,57191.0,0.0,1299.0,0.0,0.0,0.0,0.0,699628096.0,424.0,0.0,0.0,0.0,0.0,58563.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62116768530229
0.0,0.0,60481.0,0.0,1375.0,0.0,0.0,0.0,0.0,739973688.0,432.0,0.0,0.0,0.0,0.0,61833.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62167834219068
0.0,0.0,60225.0,0.0,1367.0,0.0,0.0,0.0,0.0,735149800.0,416.0,0.0,0.0,0.0,0.0,61610.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62107679795632
0.0,0.0,60360.0,0.0,1371.0,0.0,0.0,0.0,0.0,737932240.0,472.0,0.0,0.0,0.0,0.0,61690.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0859341431975313,18.621081646858407
0.0,0.0,59887.0,0.0,1361.0,0.0,0.0,0.0,0.0,731920384.0,448.0,0.0,0.0,0.0,0.0,61260.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.621948251535063
0.0,0.0,57456.0,0.0,1305.0,0.0,0.0,0.0,0.0,702130528.0,424.0,0.0,0.0,0.0,0.0,58779.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.620933989605604
0.0,0.0,60349.0,0.0,1370.0,0.0,0.0,0.0,0.0,737054928.0,432.0,0.0,0.0,0.0,0.0,61721.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.62233946289109
0.0,0.0,60274.0,0.0,1371.0,0.0,0.0,0.0,0.0,737934248.0,376.0,0.0,0.0,0.0,0.0,61650.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.621542942027403
0.0,0.0,60230.0,0.0,1368.0,0.0,0.0,0.0,0.0,735485112.0,440.0,0.0,0.0,0.0,0.0,61608.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0859341431975313,18.62058379199101
0.0,0.0,60319.0,0.0,1370.0,0.0,0.0,0.0,0.0,736871296.0,432.0,0.0,0.0,0.0,0.0,61642.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.620272107815783
0.0,0.0,57110.0,0.0,1298.0,0.0,0.0,0.0,0.0,698440264.0,408.0,0.0,0.0,0.0,0.0,58416.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.62136428070661
0.0,0.0,60911.0,0.0,1384.0,0.0,0.0,0.0,0.0,744765272.0,496.0,0.0,0.0,0.0,0.0,62300.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.62182669251581
0.0,0.0,60105.0,0.0,1366.0,0.0,0.0,0.0,0.0,734487376.0,424.0,0.0,0.0,0.0,0.0,61440.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.62184749685269
0.0,0.0,60142.0,0.0,1365.0,0.0,0.0,0.0,0.0,734480536.0,440.0,0.0,0.0,0.0,0.0,61535.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0859341431975313,18.62259329153272
0.0,0.0,59621.0,0.0,1356.0,0.0,0.0,0.0,0.0,729244408.0,440.0,0.0,0.0,0.0,0.0,61006.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62045525225365
0.0,0.0,57420.0,0.0,1304.0,0.0,0.0,0.0,0.0,701041208.0,400.0,0.0,0.0,0.0,0.0,58669.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.622739715169388
0.0,0.0,61325.0,0.0,1394.0,0.0,0.0,0.0,0.0,750723496.0,488.0,0.0,0.0,0.0,0.0,62825.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0859341431975313,18.622739715169388
0.0,0.0,60239.0,0.0,1368.0,0.0,0.0,0.0,0.0,736388320.0,432.0,0.0,0.0,0.0,0.0,61648.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.62209791999485
0.0,0.0,58884.0,0.0,1339.0,0.0,0.0,0.0,0.0,719296312.0,464.0,0.0,0.0,0.0,0.0,60170.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0859341431975313,18.62155000271092
0.0,0.0,57599.0,0.0,1309.0,0.0,0.0,0.0,0.0,703936200.0,384.0,0.0,0.0,0.0,0.0,58905.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.62155000271092
0.0,0.0,60234.0,0.0,1368.0,0.0,0.0,0.0,0.0,735949464.0,504.0,0.0,0.0,0.0,0.0,61595.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.62118707956412
0.0,0.0,59854.0,0.0,1360.0,0.0,0.0,0.0,0.0,731412816.0,448.0,0.0,0.0,0.0,0.0,61214.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.621380975526787
0.0,0.0,59888.0,0.0,1361.0,0.0,0.0,0.0,0.0,731709312.0,432.0,0.0,0.0,0.0,0.0,61241.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62132175096996
0.0,0.0,56884.0,0.0,1292.0,0.0,0.0,0.0,0.0,695407840.0,384.0,0.0,0.0,0.0,0.0,58180.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0859341431975313,18.62125301712155
0.0,0.0,60146.0,0.0,1367.0,0.0,0.0,0.0,0.0,734931192.0,432.0,0.0,0.0,0.0,0.0,61515.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.621384821299188
0.0,0.0,59902.0,0.0,1361.0,0.0,0.0,0.0,0.0,732062304.0,440.0,0.0,0.0,0.0,0.0,61272.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.62051214831773
0.0,0.0,59881.0,0.0,1361.0,0.0,0.0,0.0,0.0,731496984.0,512.0,0.0,0.0,0.0,0.0,61234.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.62066364003432
0.0,0.0,59696.0,0.0,1356.0,0.0,0.0,0.0,0.0,728998688.0,392.0,0.0,0.0,0.0,0.0,61097.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,0.0859341431975313,18.62066364003432
0.0,0.0,57495.0,0.0,1303.0,0.0,0.0,0.0,0.0,704095000.0,416.0,0.0,0.0,0.0,0.0,58777.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0859341431975313,18.620965194456836
0.0,0.0,59579.0,0.0,1357.0,0.0,0.0,0.0,0.0,727369584.0,424.0,0.0,0.0,0.0,0.0,60933.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62044630985001
0.0,0.0,59013.0,0.0,1341.0,0.0,0.0,0.0,0.0,721172712.0,392.0,0.0,0.0,0.0,0.0,60372.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.622443706604976
0.0,0.0,61176.0,0.0,1390.0,0.0,0.0,0.0,0.0,747649824.0,472.0,0.0,0.0,0.0,0.0,62543.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.622443706604976
0.0,0.0,57437.0,0.0,1373.0,0.0,0.0,0.0,0.0,701920336.0,424.0,0.0,0.0,0.0,0.0,61820.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.623098409078487
0.0,0.0,61021.0,0.0,1318.0,0.0,0.0,0.0,0.0,745803720.0,424.0,0.0,0.0,0.0,0.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.622301037052303
0.0,0.0,59899.0,0.0,1362.0,0.0,0.0,0.0,0.0,732001936.0,432.0,0.0,0.0,0.0,0.0,61255.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0859341431975313,18.62141503098018
0.0,0.0,59064.0,0.0,1341.0,0.0,0.0,0.0,0.0,721810368.0,448.0,0.0,0.0,0.0,0.0,60423.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62163287276389
0.0,0.0,57050.0,0.0,1296.0,0.0,0.0,0.0,0.0,697276072.0,448.0,0.0,0.0,0.0,0.0,58331.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.62163287276389
