etherStatsFragments,etherStatsOversizePkts,etherStatsPkts1024to1518Octets,etherStatsPkts128to255Octets,etherStatsPkts256to511Octets,etherStatsPkts512to1023Octets,etherStatsPkts64Octets,etherStatsPkts65to127Octets,etherStatsUndersizePkts,ifHCInOctets,ifHCOutOctets,ifInBroadcastPkts,ifInDiscards,ifInErrors,ifInMulticastPkts,ifInUcastPkts,ifInUnknownProtos,ifOutBroadcastPkts,ifOutDiscards,ifOutErrors,ifOutMulticastPkts,ifOutUcastPkts,class
0,0,0,449,12,4,54,168,0,20160,1015264,0,0,0,0,14,0,108,0,0,467,90,normal
0,0,0,444,9,1,44,167,0,20752,971464,0,0,0,0,14,0,107,0,0,459,93,normal
0,0,0,430,8,3,41,159,0,23144,950112,0,0,0,0,12,0,98,0,0,449,84,normal
0,0,0,432,9,2,39,164,0,3632,977072,0,0,0,0,2,0,99,0,0,463,80,normal
0,0,0,440,8,1,41,170,0,21024,968096,0,0,0,0,14,0,99,0,0,460,87,normal
0,0,0,428,9,4,38,165,0,20968,963992,0,0,0,0,14,0,95,0,0,441,95,normal
0,0,0,443,9,4,41,168,0,26656,989904,0,0,0,0,15,0,99,0,0,464,90,normal
0,0,0,456,9,3,40,177,0,22704,1008008,0,0,0,0,15,0,101,0,0,469,98,normal
0,0,0,439,10,3,39,169,0,20744,979512,0,0,0,0,14,0,99,0,0,459,88,normal
0,0,0,448,14,6,43,173,0,20240,1030832,0,0,0,0,14,0,107,0,0,464,94,normal
0,0,0,421,9,2,43,166,0,21000,942088,0,0,0,0,14,0,101,0,0,451,85,normal
0,0,0,456,8,1,42,175,0,21528,997464,0,0,0,0,14,0,102,0,0,471,92,normal
0,0,0,445,9,5,40,166,0,28184,985264,0,0,0,0,16,0,98,0,0,459,93,normal
0,0,0,449,8,1,43,172,0,21016,986824,0,0,0,0,14,0,105,0,0,460,95,normal
0,0,0,427,10,3,38,169,0,19512,959224,0,0,0,0,13,0,95,0,0,447,94,normal
0,0,0,429,9,3,40,159,0,3648,977168,0,0,0,0,2,0,100,0,0,461,76,normal
0,0,0,443,8,3,43,169,0,27616,977328,0,0,0,0,16,0,101,0,0,454,96,normal
0,0,0,447,9,3,40,175,0,22928,994288,0,0,0,0,15,0,100,0,0,467,91,normal
0,0,0,426,8,2,43,166,0,14808,948584,0,0,0,0,10,0,101,0,0,443,90,normal
0,0,0,438,8,1,67,166,0,4512,998416,0,0,0,0,2,0,130,0,0,469,79,normal
0,0,0,440,8,2,43,171,0,21448,972568,0,0,0,0,14,0,102,0,0,460,88,normal
0,0,0,444,8,3,43,175,0,19664,990976,0,0,0,0,14,0,104,0,0,464,91,normal
0,0,0,423,8,3,43,167,0,21440,969616,0,0,0,0,15,0,104,0,0,455,87,normal
0,0,0,426,10,4,37,163,0,11736,943384,0,0,0,0,4,0,95,0,0,444,81,normal
0,0,0,453,13,7,40,163,0,15168,1039456,0,0,0,0,10,0,98,0,0,482,87,normal
0,0,0,415,8,2,37,169,0,3968,938672,0,0,0,0,2,0,103,0,0,442,81,normal
0,0,0,435,8,4,39,169,0,21816,983440,0,0,0,0,11,0,99,0,0,460,85,normal
0,0,0,432,9,2,45,165,0,5384,963944,0,0,0,0,2,0,101,0,0,465,84,normal
0,0,0,419,10,3,40,165,0,21304,957232,0,0,0,0,15,0,107,0,0,434,85,normal
0,0,0,454,9,2,39,172,0,21152,977104,0,0,0,0,14,0,101,0,0,462,92,normal
0,0,0,424,13,2,42,171,0,10360,987224,0,0,0,0,7,0,101,0,0,470,89,normal
0,0,0,460,9,2,42,166,0,20760,1007568,0,0,0,0,15,0,103,0,0,457,93,normal
0,0,0,435,8,2,45,159,0,12376,981040,0,0,0,0,7,0,104,0,0,460,85,normal
0,0,0,410,9,2,42,185,0,17296,948240,0,0,0,0,9,0,112,0,0,449,82,normal
0,0,0,454,8,4,44,172,0,20856,988304,0,0,0,0,14,0,103,0,0,451,91,normal
0,0,0,451,10,2,40,161,0,21504,991536,0,0,0,0,14,0,99,0,0,473,92,normal
0,0,0,428,8,5,40,166,0,26792,965912,0,0,0,0,15,0,95,0,0,454,91,normal
0,0,0,447,10,4,40,166,0,22448,984248,0,0,0,0,15,0,99,0,0,469,86,normal
0,0,0,454,13,6,38,165,0,21552,1028888,0,0,0,0,14,0,100,0,0,467,86,normal
0,0,0,438,8,2,38,167,0,13656,944128,0,0,0,0,10,0,99,0,0,458,86,normal
0,0,0,405,8,2,39,151,0,4936,939656,0,0,0,0,2,0,94,0,0,442,67,normal
0,0,0,463,10,1,39,169,0,22120,1011168,0,0,0,0,15,0,100,0,0,477,91,normal
0,0,0,429,9,2,41,156,0,21096,943480,0,0,0,0,15,0,97,0,0,443,83,normal
0,0,0,442,9,4,42,173,0,28040,981320,0,0,0,0,16,0,101,0,0,462,90,normal
0,0,0,438,7,3,42,158,0,16864,969048,0,0,0,0,11,0,99,0,0,459,79,normal
0,0,0,441,10,2,41,153,0,15784,975080,0,0,0,0,11,0,98,0,0,458,80,normal
0,0,0,448,9,4,41,171,0,28008,990280,0,0,0,0,16,0,98,0,0,470,89,normal
0,0,0,411,8,1,39,144,0,5176,913304,0,0,0,0,3,0,94,0,0,441,66,normal
0,0,0,440,6,1,38,158,0,19832,953560,0,0,0,0,14,0,96,0,0,454,80,normal
0,0,0,435,8,3,41,156,0,11128,968832,0,0,0,0,7,0,100,0,0,464,73,normal
0,0,0,438,9,2,42,172,0,11560,987112,0,0,0,0,7,0,112,0,0,471,75,normal
0,0,0,427,9,2,42,178,0,14016,959440,0,0,0,0,10,0,125,0,0,448,76,normal
0,0,0,424,9,3,49,154,0,6240,960952,0,0,0,0,3,0,112,0,0,459,66,normal
0,0,0,451,13,6,41,165,0,20712,1025448,0,0,0,0,11,0,101,0,0,478,86,normal
0,0,0,427,9,4,42,161,0,3272,979672,0,0,0,0,2,0,99,0,0,464,78,normal
0,0,0,420,8,2,41,148,0,17256,923392,0,0,0,0,11,0,96,0,0,435,76,normal
0,0,0,435,8,2,44,165,0,12600,973088,0,0,0,0,8,0,102,0,0,466,79,normal
0,0,0,439,9,5,47,161,0,16840,991128,0,0,0,0,8,0,105,0,0,461,87,normal
0,0,0,439,9,2,45,160,0,12128,980768,0,0,0,0,7,0,105,0,0,462,82,normal
0,0,0,450,9,2,46,175,0,22248,1001672,0,0,0,0,15,0,107,0,0,468,93,normal
0,0,119,452,15,4,41,156,0,69624,2245504,0,0,0,0,36,0,96,0,0,440,215,normal
0,0,0,447,10,2,45,169,0,16656,999664,0,0,0,0,11,0,106,0,0,462,96,normal
0,0,0,427,9,1,44,163,0,4376,970744,0,0,0,0,2,0,103,0,0,460,78,normal
0,0,0,453,9,4,43,171,0,29904,1006856,0,0,0,0,18,0,103,0,0,467,95,normal
0,0,0,451,9,3,41,173,0,22064,1002976,0,0,0,0,15,0,100,0,0,461,101,normal
0,0,0,419,8,3,39,152,0,13616,945832,0,0,0,0,9,0,96,0,0,440,79,normal
0,0,0,442,10,5,41,170,0,18040,999736,0,0,0,0,9,0,99,0,0,471,89,normal
0,0,0,454,13,8,41,166,0,24464,1037560,0,0,0,0,17,0,100,0,0,470,96,normal
0,0,0,447,10,2,44,168,0,15976,999848,0,0,0,0,11,0,104,0,0,464,93,normal
0,0,135,591,13,5,37,215,0,146376,2689032,0,0,0,0,99,0,98,0,0,446,353,normal
0,0,12,469,9,3,40,167,0,45296,1145520,0,0,0,0,25,0,99,0,0,459,119,normal
0,0,48,526,11,4,40,195,0,81152,1643952,0,0,0,0,58,0,101,0,0,470,197,normal
0,0,251,648,14,6,40,324,0,201728,4181432,0,0,0,0,148,0,97,0,0,449,588,normal
0,0,83,506,11,7,43,217,0,84816,2061272,0,0,0,0,52,0,104,0,0,458,254,normal
0,0,90,527,9,4,40,224,0,91872,2138608,0,0,0,0,61,0,99,0,0,460,273,normal
0,0,26,488,10,4,39,193,0,48472,1363744,0,0,0,0,32,0,103,0,0,472,154,normal
0,0,63,509,12,4,40,207,0,78144,1805936,0,0,0,0,52,0,98,0,0,461,224,normal
0,0,107,549,10,5,41,240,0,99352,2383920,0,0,0,0,79,0,95,0,0,456,318,normal
0,0,62,500,10,3,38,197,0,90840,1762184,0,0,0,0,51,0,104,0,0,444,218,normal
0,0,76,529,11,4,40,209,0,82184,1987016,0,0,0,0,60,0,101,0,0,469,242,normal
0,0,177,617,13,6,41,267,0,159472,3275176,0,0,0,0,111,0,100,0,0,468,443,normal
0,0,72,517,12,5,39,205,0,75640,1927184,0,0,0,0,53,0,99,0,0,458,241,normal
0,0,134,535,15,11,42,250,0,120240,2706136,0,0,0,0,78,0,97,0,0,453,358,normal
0,0,287,725,16,8,41,296,0,217888,4695648,0,0,0,0,160,0,103,0,0,464,648,normal
0,0,98,531,10,5,40,222,0,95344,2244488,0,0,0,0,63,0,99,0,0,458,288,normal
0,0,83,522,12,4,40,213,0,84488,2054616,0,0,0,0,57,0,100,0,0,464,254,normal
0,0,70,529,13,6,43,205,0,89312,1927392,0,0,0,0,55,0,101,0,0,466,246,normal
0,0,0,429,10,2,44,161,0,24816,988768,0,0,0,0,16,0,101,0,0,435,97,normal
0,0,0,455,9,2,47,171,0,21640,971176,0,0,0,0,14,0,109,0,0,469,91,normal
0,0,0,434,9,3,43,169,0,4640,993152,0,0,0,0,3,0,104,0,0,466,85,normal
0,0,0,429,10,1,40,159,0,20944,965352,0,0,0,0,14,0,95,0,0,451,91,normal
0,0,0,457,12,1,38,174,0,21744,968416,0,0,0,0,15,0,101,0,0,447,96,normal
0,0,0,441,8,1,40,164,0,15344,977160,0,0,0,0,10,0,97,0,0,461,91,normal
0,0,0,436,11,5,45,163,0,10040,951448,0,0,0,0,4,0,105,0,0,473,87,normal
0,0,24,486,12,3,43,165,0,48352,1420152,0,0,0,0,36,0,106,0,0,450,143,normal
0,0,0,434,11,4,43,167,0,15352,1002640,0,0,0,0,10,0,101,0,0,460,91,normal
0,0,28,476,16,8,43,168,0,45792,1345024,0,0,0,0,28,0,101,0,0,459,143,normal
0,0,29,505,12,3,40,176,0,52632,1394840,0,0,0,0,38,0,114,0,0,462,158,normal
0,0,29,504,12,3,42,163,0,48776,1395544,0,0,0,0,36,0,100,0,0,467,153,normal
0,0,30,508,12,1,45,316,0,52600,1473848,0,0,0,0,39,0,258,0,0,465,142,normal
0,0,29,484,13,1,46,190,0,45072,1365392,0,0,0,0,31,0,134,0,0,438,151,normal
0,0,11,446,12,3,45,245,0,18168,1216192,0,0,0,0,13,0,192,0,0,482,102,normal
0,0,30,489,12,2,46,273,0,28656,1405976,0,0,0,0,21,0,207,0,0,447,153,normal
0,0,23,484,12,3,42,250,0,45360,1352704,0,0,0,0,30,0,197,0,0,459,136,normal
0,0,30,472,11,3,44,258,0,31680,1428128,0,0,0,0,23,0,190,0,0,465,140,normal
0,0,0,421,10,3,40,158,0,9352,981152,0,0,0,0,6,0,98,0,0,447,85,normal
0,0,0,438,10,3,41,161,0,18712,932256,0,0,0,0,9,0,97,0,0,459,86,normal
0,0,0,441,10,2,41,170,0,23072,1011592,0,0,0,0,16,0,101,0,0,450,97,normal
0,0,0,444,9,5,42,172,0,11408,1011384,0,0,0,0,8,0,102,0,0,472,90,normal
0,0,0,445,10,2,40,171,0,11064,1003160,0,0,0,0,7,0,103,0,0,465,95,normal
0,0,0,440,10,2,48,159,0,10664,990424,0,0,0,0,7,0,106,0,0,461,85,normal
0,0,0,429,14,6,39,166,0,12248,998408,0,0,0,0,9,0,95,0,0,459,91,normal
0,0,0,449,10,3,43,252,0,22296,1051992,0,0,0,0,13,0,187,0,0,464,94,normal
0,0,0,435,14,3,43,162,0,11504,1000920,0,0,0,0,4,0,106,0,0,459,90,normal
0,0,0,453,10,2,44,181,0,19832,1011568,0,0,0,0,14,0,115,0,0,465,96,normal
0,0,0,436,10,3,46,266,0,21952,1019296,0,0,0,0,15,0,218,0,0,444,84,normal
0,0,0,452,10,5,50,245,0,28128,1054784,0,0,0,0,16,0,192,0,0,469,86,normal
0,0,0,457,11,2,46,266,0,22488,1059976,0,0,0,0,16,0,206,0,0,464,96,normal
0,0,0,463,15,4,66,190,0,21904,1077992,0,0,0,0,15,0,133,0,0,474,117,normal
0,0,0,454,11,2,74,208,0,20696,1046440,0,0,0,0,14,0,176,0,0,458,101,normal
0,0,0,430,11,1,57,219,0,9232,1023832,0,0,0,0,6,0,168,0,0,447,99,normal
0,0,0,445,15,0,57,167,0,9752,1019488,0,0,0,0,6,0,116,0,0,467,96,normal
0,0,0,458,9,3,62,174,0,22264,1034720,0,0,0,0,15,0,120,0,0,468,105,normal
0,0,1,445,11,4,56,224,0,33544,1033256,0,0,0,0,19,0,186,0,0,446,90,normal
0,0,0,470,52,5,66,276,0,20032,1236064,0,0,0,0,13,0,217,0,0,476,165,normal
0,0,8,453,17,6,61,196,0,13872,1169648,0,0,0,0,10,0,118,0,0,468,145,normal
0,0,0,453,10,5,56,194,0,26808,1033160,0,0,0,0,15,0,112,0,0,460,131,normal
0,0,0,459,11,3,92,183,0,23608,1055240,0,0,0,0,16,0,151,0,0,466,116,normal
0,0,0,433,10,2,58,174,0,22216,971224,0,0,0,0,15,0,134,0,0,439,89,normal
0,0,0,462,10,3,54,299,0,21584,1096720,0,0,0,0,16,0,256,0,0,466,90,normal
0,0,0,432,10,3,43,168,0,5144,986328,0,0,0,0,3,0,118,0,0,464,73,normal
0,0,0,457,10,3,43,306,0,21128,1093256,0,0,0,0,15,0,246,0,0,472,88,normal
0,0,0,464,16,2,48,251,0,22416,1084616,0,0,0,0,16,0,183,0,0,467,114,normal
0,0,1,436,14,5,48,188,0,37936,1001136,0,0,0,0,18,0,131,0,0,444,98,normal
0,0,0,449,12,2,44,307,0,13792,1083856,0,0,0,0,9,0,247,0,0,470,90,normal
0,0,0,437,13,1,52,233,0,4016,1038416,0,0,0,0,3,0,156,0,0,456,122,normal
0,0,0,461,17,5,42,247,0,20984,1095352,0,0,0,0,11,0,158,0,0,466,138,normal
0,0,0,440,13,2,45,259,0,15984,1044600,0,0,0,0,11,0,191,0,0,452,107,normal
0,0,0,440,14,5,44,149,0,3848,1012272,0,0,0,0,2,0,103,0,0,466,81,normal
0,0,0,460,15,4,40,238,0,21920,1072200,0,0,0,0,15,0,184,0,0,465,94,normal
0,0,0,444,18,7,40,235,0,21648,1049872,0,0,0,0,15,0,175,0,0,486,93,normal
0,0,0,461,15,3,45,266,0,20320,1101320,0,0,0,0,15,0,206,0,0,447,99,normal
0,0,0,456,20,4,41,241,0,10736,1094512,0,0,0,0,7,0,185,0,0,469,100,normal
0,0,0,458,16,3,45,252,0,18688,1079128,0,0,0,0,9,0,203,0,0,469,93,normal
0,0,1,468,20,3,45,153,0,24464,1069656,0,0,0,0,15,0,102,0,0,470,98,normal
0,0,0,440,19,5,40,142,0,17480,1002112,0,0,0,0,12,0,94,0,0,449,96,normal
0,0,0,464,19,6,43,241,0,23688,1101616,0,0,0,0,13,0,187,0,0,474,99,normal
0,0,0,444,17,3,48,148,0,3616,1017776,0,0,0,0,2,0,102,0,0,469,85,normal
0,0,1,481,21,5,49,233,0,37392,1139016,0,0,0,0,21,0,184,0,0,468,119,normal
0,0,0,480,24,3,45,168,0,25736,1090544,0,0,0,0,18,0,115,0,0,470,118,normal
0,0,32,486,24,4,38,163,0,80352,1403704,0,0,0,0,41,0,90,0,0,453,163,normal
0,0,0,463,23,4,43,159,0,21920,1061984,0,0,0,0,11,0,109,0,0,477,95,normal
0,0,0,483,29,3,49,240,0,25688,1149000,0,0,0,0,18,0,185,0,0,471,132,normal
0,0,0,474,40,9,42,170,0,28168,1151808,0,0,0,0,17,0,116,0,0,471,126,normal
0,0,0,485,34,10,44,227,0,19392,1183416,0,0,0,0,13,0,172,0,0,497,123,normal
0,0,31,524,35,9,44,250,0,68640,1604344,0,0,0,0,40,0,199,0,0,445,190,normal
0,0,33,524,31,8,44,305,0,86576,1584000,0,0,0,0,50,0,235,0,0,485,201,normal
0,0,53,577,32,5,45,279,0,104080,1877888,0,0,0,0,61,0,221,0,0,486,233,normal
0,0,33,539,33,5,47,175,0,58512,1573392,0,0,0,0,42,0,114,0,0,457,208,normal
0,0,0,482,35,3,45,244,0,27688,1160024,0,0,0,0,18,0,179,0,0,472,148,normal
0,0,0,485,27,7,42,203,0,36024,1150840,0,0,0,0,19,0,129,0,0,485,132,normal
0,0,237,680,35,12,48,357,0,185488,4189304,0,0,0,0,117,0,194,0,0,471,587,normal
0,0,64,564,34,10,51,269,0,118480,1985672,0,0,0,0,60,0,197,0,0,470,258,normal
0,0,1,467,26,5,51,282,0,20336,1155528,0,0,0,0,14,0,235,0,0,478,112,normal
0,0,26,510,26,7,44,277,0,69080,1499256,0,0,0,0,37,0,225,0,0,464,181,normal
0,0,100,614,36,8,47,206,0,111088,2431552,0,0,0,0,65,0,120,0,0,476,335,normal
0,0,163,727,47,13,44,190,0,232272,3282072,0,0,0,0,116,0,107,0,0,482,490,normal
0,0,356,947,55,13,45,220,0,302680,5822440,0,0,0,0,167,0,109,0,0,474,879,normal
0,0,167,722,38,9,43,196,0,205200,3299000,0,0,0,0,100,0,130,0,0,478,468,normal
0,0,82,571,40,10,41,289,0,86872,2242016,0,0,0,0,60,0,228,0,0,464,281,normal
0,0,217,802,45,10,45,262,0,179160,4034256,0,0,0,0,124,0,202,0,0,486,563,normal
0,0,320,938,46,17,44,296,0,299384,5450560,0,0,0,0,168,0,228,0,0,483,792,normal
0,0,124,657,34,9,47,297,0,158176,2807424,0,0,0,0,91,0,241,0,0,449,370,normal
0,0,338,1006,38,7,45,239,0,3071688,2819000,0,0,0,0,516,0,188,0,0,493,493,normal
0,0,922,1938,33,9,44,293,0,8908888,5169272,0,0,0,0,1420,0,217,0,0,479,1123,normal
0,0,102,652,32,8,41,260,0,735528,1896400,0,0,0,0,162,0,206,0,0,449,280,normal
0,0,5,507,25,9,47,222,0,78568,1216984,0,0,0,0,36,0,179,0,0,475,130,normal
0,0,304,906,48,16,42,184,0,349200,5043720,0,0,0,0,176,0,105,0,0,470,749,normal
0,0,134,656,28,8,50,300,0,119528,2979560,0,0,0,0,74,0,217,0,0,472,401,normal
0,0,75,596,45,8,52,321,0,112424,2213128,0,0,0,0,60,0,265,0,0,488,291,normal
0,0,60,587,33,7,50,285,0,83584,2019928,0,0,0,0,55,0,241,0,0,491,246,normal
0,0,131,667,37,7,44,219,0,121344,2869888,0,0,0,0,76,0,147,0,0,456,427,normal
0,0,60,575,36,10,47,172,0,86368,1937688,0,0,0,0,52,0,110,0,0,483,258,normal
0,0,51,573,41,11,45,276,0,81848,1945200,0,0,0,0,53,0,204,0,0,505,246,normal
0,0,62,574,32,6,41,256,0,83336,1950720,0,0,0,0,49,0,210,0,0,456,237,normal
0,0,90,621,40,10,44,239,0,92832,2404696,0,0,0,0,66,0,201,0,0,479,241,normal
0,0,587,1490,65,7,47,274,0,618032,8787400,0,0,0,0,481,0,186,0,0,485,1378,normal
0,0,501,1303,61,6,45,202,0,393208,7835864,0,0,0,0,317,0,152,0,0,475,1170,normal
0,0,54,575,35,6,54,316,0,90768,1906656,0,0,0,0,49,0,257,0,0,481,250,normal
0,0,68,562,44,7,54,262,0,85728,2122648,0,0,0,0,48,0,218,0,0,475,261,normal
0,0,258,922,52,7,50,279,0,254152,4647896,0,0,0,0,192,0,208,0,0,480,682,normal
0,0,141,660,41,6,49,170,0,95952,2999176,0,0,0,0,58,0,113,0,0,478,423,normal
0,0,414,1256,59,6,48,174,0,489744,6636792,0,0,0,0,378,0,111,0,0,475,989,normal
0,0,104,632,43,9,46,212,0,122512,2409352,0,0,0,0,74,0,138,0,0,484,333,normal
0,0,55,620,186,8,57,278,0,70376,2585552,0,0,0,0,42,0,214,0,0,482,452,normal
0,0,210,865,134,12,64,318,0,216768,4256480,0,0,0,0,146,0,233,0,0,503,733,normal
0,0,126,663,46,10,50,276,0,158680,2885848,0,0,0,0,81,0,191,0,0,477,425,normal
0,0,165,773,59,11,55,323,0,201488,3499184,0,0,0,0,119,0,243,0,0,492,532,normal
0,0,64,603,48,13,52,229,0,83008,2121384,0,0,0,0,52,0,178,0,0,501,279,normal
0,0,131,759,63,19,51,189,0,249408,3015840,0,0,0,0,128,0,116,0,0,495,474,normal
0,0,344,949,59,16,50,235,0,356616,5649440,0,0,0,0,215,0,111,0,0,459,869,normal
0,0,315,961,71,21,48,253,0,398032,5389544,0,0,0,0,211,0,112,0,0,493,853,normal
0,0,360,982,56,18,47,235,0,372456,5892576,0,0,0,0,199,0,112,0,0,496,892,normal
0,0,411,979,62,15,51,329,0,338128,6558616,0,0,0,0,202,0,187,0,0,496,963,normal
0,0,256,789,63,16,53,283,0,200416,4632856,0,0,0,0,117,0,131,0,0,489,723,normal
0,0,98,682,61,14,50,280,0,138928,2644776,0,0,0,0,78,0,191,0,0,490,426,normal
0,0,98,736,69,18,51,209,0,171896,2710808,0,0,0,0,91,0,127,0,0,501,464,normal
0,0,206,858,77,11,49,213,0,266832,4038160,0,0,0,0,128,0,138,0,0,501,646,normal
0,0,122,726,64,12,59,263,0,121984,3022736,0,0,0,0,78,0,195,0,0,506,468,normal
0,0,72,648,65,11,56,257,0,92864,2339176,0,0,0,0,55,0,206,0,0,485,366,normal
0,0,73,660,57,10,54,210,0,101720,2327840,0,0,0,0,63,0,154,0,0,495,366,normal
0,0,77,721,65,8,57,233,0,104176,2543776,0,0,0,0,62,0,171,0,0,513,407,normal
0,0,86,700,73,18,53,277,0,169088,2575208,0,0,0,0,87,0,202,0,0,497,441,normal
0,0,146,794,75,14,53,293,0,182224,3392456,0,0,0,0,107,0,221,0,0,506,524,normal
0,0,131,748,66,12,49,263,0,149168,3133752,0,0,0,0,90,0,180,0,0,513,488,normal
0,0,116,720,76,17,48,207,0,122816,2969216,0,0,0,0,72,0,120,0,0,531,463,normal
0,0,128,773,77,18,50,270,0,205792,3137920,0,0,0,0,117,0,174,0,0,526,500,normal
0,0,58,691,84,19,52,328,0,184048,2259384,0,0,0,0,104,0,254,0,0,504,370,normal
0,0,78,677,63,12,55,307,0,146784,2416056,0,0,0,0,83,0,224,0,0,510,376,normal
0,0,52,671,77,16,55,216,0,99128,2200568,0,0,0,0,52,0,129,0,0,524,384,normal
0,0,160,792,65,21,49,269,0,200056,3534960,0,0,0,0,119,0,182,0,0,505,551,normal
0,0,75,651,57,13,57,223,0,160128,2274248,0,0,0,0,83,0,156,0,0,494,346,normal
0,0,37,592,51,9,53,335,0,76680,1846304,0,0,0,0,52,0,276,0,0,500,250,normal
0,0,95,674,55,12,55,245,0,149568,2548680,0,0,0,0,88,0,187,0,0,502,361,normal
0,0,67,640,53,13,58,339,0,79672,2308040,0,0,0,0,53,0,272,0,0,514,332,normal
0,0,315,940,63,12,49,262,0,286960,5425648,0,0,0,0,200,0,147,0,0,488,803,normal
0,0,14,535,47,12,53,304,0,93200,1466592,0,0,0,0,37,0,247,0,0,510,180,normal
0,0,1,528,57,13,52,268,0,35904,1371912,0,0,0,0,21,0,218,0,0,507,175,normal
0,0,99,662,59,18,54,325,0,143584,2689696,0,0,0,0,71,0,239,0,0,516,393,normal
0,0,111,686,61,10,51,203,0,117888,2778776,0,0,0,0,67,0,131,0,0,508,418,normal
0,0,57,608,54,11,45,199,0,108456,2020592,0,0,0,0,53,0,119,0,0,490,313,normal
0,0,383,911,56,12,74,254,0,151464,6299880,0,0,0,0,98,0,152,0,0,504,939,normal
0,0,51,655,58,9,102,205,0,103760,2089520,0,0,0,0,51,0,178,0,0,518,336,normal
0,0,59,629,59,5,106,196,0,39632,2157616,0,0,0,0,26,0,185,0,0,504,339,normal
0,0,18,561,52,6,76,202,0,26008,1586016,0,0,0,0,18,0,153,0,0,514,233,normal
0,0,6,554,59,7,49,201,0,41808,1405920,0,0,0,0,26,0,126,0,0,500,226,normal
0,0,83,668,66,16,47,216,0,174776,2421040,0,0,0,0,72,0,120,0,0,510,395,normal
0,0,68,659,62,11,48,204,0,122272,2230488,0,0,0,0,66,0,125,0,0,508,355,normal
0,0,137,751,66,17,48,213,0,205184,3132720,0,0,0,0,102,0,126,0,0,519,488,normal
0,0,714,1359,58,16,47,209,0,217224,10710776,0,0,0,0,155,0,126,0,0,490,1634,normal
0,0,133,765,65,17,60,215,0,183984,3071712,0,0,0,0,96,0,137,0,0,505,478,normal
0,0,117,645,67,13,53,202,0,136904,2902288,0,0,0,0,63,0,132,0,0,523,431,normal
0,0,140,719,57,13,52,221,0,127080,3229008,0,0,0,0,97,0,134,0,0,508,476,normal
0,0,109,682,64,9,54,222,0,144344,2718816,0,0,0,0,59,0,153,0,0,496,408,normal
0,0,3,558,55,9,52,217,0,48008,1404960,0,0,0,0,32,0,142,0,0,516,216,normal
0,0,4,557,58,9,46,195,0,70384,1409152,0,0,0,0,34,0,120,0,0,505,202,normal
0,0,97,668,44,11,44,281,0,82168,2624504,0,0,0,0,51,0,204,0,0,511,385,normal
0,0,196,779,60,14,50,295,0,86760,3986088,0,0,0,0,64,0,222,0,0,510,604,normal
0,0,117,687,54,13,46,219,0,139608,2847048,0,0,0,0,61,0,147,0,0,491,424,normal
0,0,117,684,56,8,53,247,0,70784,2877336,0,0,0,0,48,0,186,0,0,507,430,normal
0,0,14,567,54,10,50,280,0,30344,1605976,0,0,0,0,22,0,208,0,0,515,236,normal
0,0,114,658,62,11,54,212,0,96704,2873992,0,0,0,0,51,0,125,0,0,510,454,normal
0,0,91,689,55,11,50,201,0,68800,2579096,0,0,0,0,45,0,126,0,0,512,408,normal
0,0,105,690,65,14,49,200,0,128752,2728624,0,0,0,0,65,0,119,0,0,491,432,normal
0,0,35,614,64,10,47,201,0,48032,1877712,0,0,0,0,31,0,124,0,0,509,299,normal
0,0,94,616,72,17,48,201,0,40432,2655304,0,0,0,0,29,0,123,0,0,516,377,normal
0,0,73,668,69,16,42,206,0,117768,2386016,0,0,0,0,63,0,123,0,0,519,371,normal
0,0,61,613,78,14,48,197,0,139448,2116288,0,0,0,0,57,0,125,0,0,516,332,normal
0,0,180,809,68,15,42,202,0,674096,3166184,0,0,0,0,160,0,119,0,0,498,518,normal
0,0,114,708,69,19,44,198,0,264960,2764288,0,0,0,0,91,0,122,0,0,507,439,normal
0,0,93,700,67,20,44,194,0,250000,2536936,0,0,0,0,85,0,122,0,0,520,386,normal
0,0,71,645,68,13,44,192,0,119576,2256552,0,0,0,0,58,0,116,0,0,496,371,normal
0,0,159,720,55,8,53,187,0,71880,3392008,0,0,0,0,48,0,127,0,0,506,502,normal
0,0,43,565,61,11,45,180,0,58048,1842552,0,0,0,0,34,0,116,0,0,481,275,normal
0,0,67,619,56,10,46,198,0,74224,2191688,0,0,0,0,47,0,121,0,0,505,324,normal
0,0,89,695,66,14,48,220,0,136064,2557784,0,0,0,0,72,0,140,0,0,519,400,normal
0,0,176,741,58,11,46,198,0,119792,3608840,0,0,0,0,72,0,118,0,0,503,539,normal
0,0,58,624,65,11,44,198,0,61096,2133368,0,0,0,0,42,0,122,0,0,512,325,normal
0,0,30,554,58,8,44,191,0,31600,1692248,0,0,0,0,19,0,116,0,0,495,256,normal
0,0,179,777,76,15,43,200,0,165952,3718544,0,0,0,0,70,0,121,0,0,509,589,normal
0,0,57,602,69,17,46,207,0,66392,2142664,0,0,0,0,33,0,123,0,0,535,308,normal
0,0,56,626,80,17,53,205,0,99296,2164880,0,0,0,0,45,0,133,0,0,528,334,normal
0,0,154,761,75,15,45,210,0,160928,3401248,0,0,0,0,97,0,116,0,0,488,561,normal
0,0,187,840,90,15,51,211,0,106160,4019848,0,0,0,0,66,0,127,0,0,531,671,normal
0,0,40,623,59,11,48,205,0,66848,1909632,0,0,0,0,32,0,126,0,0,523,306,normal
