etherStatsFragments,etherStatsOversizePkts,etherStatsPkts1024to1518Octets,etherStatsPkts128to255Octets,etherStatsPkts256to511Octets,etherStatsPkts512to1023Octets,etherStatsPkts64Octets,etherStatsPkts65to127Octets,etherStatsUndersizePkts,ifHCInOctets,ifHCOutOctets,ifInBroadcastPkts,ifInDiscards,ifInErrors,ifInMulticastPkts,ifInUcastPkts,ifInUnknownProtos,ifOutBroadcastPkts,ifOutDiscards,ifOutErrors,ifOutMulticastPkts,ifOutUcastPkts,class
0.0,0.0,1761.0,3508.0,406.0,131.0,65.0,5499.0,0.0,71422960.0,22702448.0,0.0,0.0,0.0,0.0,7626.0,0.0,172.0,0.0,0.0,155.0,9172.0,normal
0.0,0.0,1382.0,2970.0,450.0,156.0,119.0,3499.0,0.0,68823112.0,21535624.0,0.0,0.0,0.0,0.0,6925.0,0.0,166.0,0.0,0.0,145.0,6756.0,normal
0.0,0.0,1455.0,2966.0,435.0,162.0,61.0,3075.0,0.0,69113360.0,22177360.0,0.0,0.0,0.0,0.0,6903.0,0.0,116.0,0.0,0.0,139.0,6438.0,normal
0.0,0.0,1329.0,2581.0,453.0,177.0,53.0,3135.0,0.0,68724952.0,22411584.0,0.0,0.0,0.0,0.0,6682.0,0.0,142.0,0.0,0.0,141.0,6341.0,normal
0.0,0.0,1223.0,2329.0,392.0,174.0,55.0,3029.0,0.0,65212768.0,20084176.0,0.0,0.0,0.0,1.0,6234.0,0.0,170.0,0.0,0.0,147.0,5896.0,normal
0.0,0.0,1848.0,3552.0,480.0,165.0,62.0,4779.0,0.0,69070720.0,28378088.0,0.0,0.0,0.0,1.0,6958.0,0.0,136.0,0.0,0.0,179.0,9035.0,normal
0.0,0.0,778.0,1789.0,432.0,152.0,95.0,3131.0,0.0,67884008.0,15120152.0,0.0,0.0,0.0,0.0,6398.0,0.0,147.0,0.0,0.0,133.0,5249.0,normal
0.0,0.0,953.0,2141.0,465.0,146.0,77.0,3160.0,0.0,68277864.0,16892912.0,0.0,0.0,0.0,0.0,6565.0,0.0,132.0,0.0,0.0,142.0,5609.0,normal
0.0,0.0,1178.0,2342.0,469.0,157.0,61.0,3185.0,0.0,68691112.0,19222808.0,0.0,0.0,0.0,0.0,6685.0,0.0,115.0,0.0,0.0,153.0,5925.0,normal
0.0,0.0,937.0,1966.0,439.0,137.0,65.0,4222.0,0.0,64454840.0,16246784.0,0.0,0.0,0.0,0.0,6156.0,0.0,169.0,0.0,0.0,120.0,6471.0,normal
0.0,0.0,1279.0,2506.0,490.0,181.0,107.0,3731.0,0.0,69478368.0,22810864.0,0.0,0.0,0.0,0.0,6825.0,0.0,110.0,0.0,0.0,136.0,6918.0,normal
0.0,0.0,1547.0,3079.0,486.0,148.0,74.0,3257.0,0.0,69639400.0,23970584.0,0.0,0.0,0.0,0.0,6927.0,0.0,122.0,0.0,0.0,148.0,6910.0,normal
0.0,0.0,1456.0,3043.0,513.0,173.0,64.0,2950.0,0.0,65610968.0,24389800.0,0.0,0.0,0.0,0.0,6626.0,0.0,115.0,0.0,0.0,146.0,6615.0,normal
0.0,0.0,1854.0,3583.0,496.0,191.0,77.0,3135.0,0.0,71155216.0,26989200.0,0.0,0.0,0.0,0.0,7219.0,0.0,170.0,0.0,0.0,161.0,7293.0,normal
0.0,0.0,1464.0,2639.0,470.0,186.0,146.0,3173.0,0.0,69537456.0,23004656.0,0.0,0.0,0.0,0.0,6768.0,0.0,227.0,0.0,0.0,149.0,6491.0,normal
0.0,0.0,1259.0,2831.0,493.0,193.0,93.0,3077.0,0.0,69654016.0,19882032.0,0.0,0.0,0.0,0.0,6859.0,0.0,146.0,0.0,0.0,171.0,6240.0,normal
0.0,0.0,1826.0,3538.0,464.0,202.0,100.0,2957.0,0.0,65998176.0,29233208.0,0.0,0.0,0.0,0.0,6902.0,0.0,113.0,0.0,0.0,133.0,7263.0,normal
0.0,0.0,1522.0,3153.0,522.0,211.0,73.0,2994.0,0.0,68636856.0,23665976.0,0.0,0.0,0.0,0.0,6937.0,0.0,111.0,0.0,0.0,147.0,6671.0,normal
0.0,0.0,1678.0,3297.0,455.0,198.0,75.0,3044.0,0.0,68464360.0,25955112.0,0.0,0.0,0.0,0.0,6911.0,0.0,115.0,0.0,0.0,150.0,7002.0,normal
0.0,0.0,1566.0,3480.0,506.0,173.0,77.0,3144.0,0.0,69191896.0,24298208.0,0.0,0.0,0.0,2.0,7027.0,0.0,126.0,0.0,0.0,217.0,7009.0,normal
0.0,0.0,1815.0,3387.0,454.0,206.0,65.0,3059.0,0.0,69034752.0,28588608.0,0.0,0.0,0.0,0.0,6971.0,0.0,120.0,0.0,0.0,138.0,7301.0,normal
0.0,0.0,1483.0,2987.0,456.0,206.0,61.0,2863.0,0.0,65887728.0,22157304.0,0.0,0.0,0.0,0.0,6660.0,0.0,112.0,0.0,0.0,125.0,6300.0,normal
0.0,0.0,2030.0,4055.0,516.0,213.0,63.0,3040.0,0.0,69865200.0,29938480.0,0.0,0.0,0.0,0.0,7284.0,0.0,118.0,0.0,0.0,144.0,7785.0,normal
0.0,0.0,1919.0,3741.0,469.0,219.0,66.0,3061.0,0.0,68512728.0,29064072.0,0.0,0.0,0.0,0.0,7074.0,0.0,119.0,0.0,0.0,157.0,7514.0,normal
0.0,0.0,1695.0,3298.0,457.0,229.0,61.0,2958.0,0.0,65939968.0,25381632.0,0.0,0.0,0.0,0.0,6676.0,0.0,190.0,0.0,0.0,148.0,6831.0,normal
0.0,0.0,1961.0,3899.0,510.0,229.0,62.0,3205.0,0.0,68359696.0,30906976.0,0.0,0.0,0.0,0.0,7169.0,0.0,226.0,0.0,0.0,155.0,7786.0,normal
0.0,0.0,2008.0,3801.0,472.0,207.0,66.0,4786.0,0.0,69177848.0,31381960.0,0.0,0.0,0.0,0.0,7159.0,0.0,165.0,0.0,0.0,166.0,9302.0,normal
0.0,0.0,1055.0,2424.0,473.0,176.0,68.0,3362.0,0.0,67909728.0,17455944.0,0.0,0.0,0.0,0.0,6613.0,0.0,124.0,0.0,0.0,147.0,6041.0,normal
0.0,0.0,1431.0,2826.0,478.0,209.0,72.0,3294.0,0.0,68477600.0,21860160.0,0.0,0.0,0.0,0.0,6708.0,0.0,197.0,0.0,0.0,165.0,6605.0,normal
0.0,0.0,1863.0,3349.0,529.0,282.0,88.0,5234.0,0.0,67569976.0,30547768.0,0.0,0.0,0.0,0.0,6919.0,0.0,195.0,0.0,0.0,145.0,9500.0,normal
0.0,0.0,1815.0,3880.0,532.0,242.0,108.0,4729.0,0.0,70316792.0,29646256.0,0.0,0.0,0.0,0.0,7355.0,0.0,126.0,0.0,0.0,153.0,9262.0,normal
0.0,0.0,2041.0,3726.0,512.0,222.0,70.0,3068.0,0.0,69360760.0,30561368.0,0.0,0.0,0.0,0.0,7080.0,0.0,176.0,0.0,0.0,155.0,7674.0,normal
0.0,0.0,2061.0,3781.0,506.0,226.0,72.0,5212.0,0.0,70171960.0,31091704.0,0.0,0.0,0.0,1.0,7266.0,0.0,132.0,0.0,0.0,154.0,9765.0,normal
0.0,0.0,1496.0,2923.0,507.0,201.0,94.0,3657.0,0.0,66468368.0,38647424.0,0.0,0.0,0.0,2.0,7242.0,0.0,115.0,0.0,0.0,142.0,7842.0,normal
0.0,0.0,2045.0,3774.0,563.0,252.0,77.0,3382.0,0.0,71056824.0,35507248.0,0.0,0.0,0.0,0.0,7616.0,0.0,123.0,0.0,0.0,181.0,8160.0,normal
0.0,0.0,2678.0,4443.0,514.0,227.0,109.0,3190.0,0.0,69607360.0,39858408.0,0.0,0.0,0.0,0.0,7285.0,0.0,125.0,0.0,0.0,175.0,9111.0,normal
0.0,0.0,2738.0,4579.0,561.0,214.0,110.0,3203.0,0.0,68933760.0,42477552.0,0.0,0.0,0.0,0.0,7209.0,0.0,132.0,0.0,0.0,179.0,9499.0,normal
0.0,0.0,2450.0,4102.0,578.0,253.0,98.0,3141.0,0.0,66546584.0,38001400.0,0.0,0.0,0.0,0.0,6954.0,0.0,133.0,0.0,0.0,189.0,8717.0,normal
0.0,0.0,1975.0,3736.0,535.0,210.0,84.0,3147.0,0.0,69223848.0,29075296.0,0.0,0.0,0.0,0.0,7214.0,0.0,129.0,0.0,0.0,180.0,7559.0,normal
0.0,0.0,2048.0,3797.0,520.0,235.0,71.0,3125.0,0.0,69777528.0,31425232.0,0.0,0.0,0.0,0.0,7207.0,0.0,123.0,0.0,0.0,181.0,7831.0,normal
0.0,0.0,1785.0,3463.0,538.0,237.0,79.0,3176.0,0.0,70486832.0,27214176.0,0.0,0.0,0.0,0.0,7200.0,0.0,179.0,0.0,0.0,172.0,7267.0,normal
0.0,0.0,1614.0,3254.0,470.0,227.0,72.0,4481.0,0.0,67178152.0,27903216.0,0.0,0.0,0.0,0.0,7013.0,0.0,130.0,0.0,0.0,159.0,8300.0,normal
0.0,0.0,2045.0,3768.0,477.0,268.0,99.0,3133.0,0.0,72581888.0,27240288.0,0.0,0.0,0.0,0.0,7552.0,0.0,138.0,0.0,0.0,157.0,7382.0,normal
0.0,0.0,1504.0,3204.0,484.0,200.0,91.0,3236.0,0.0,69244384.0,25905200.0,0.0,0.0,0.0,0.0,7072.0,0.0,149.0,0.0,0.0,173.0,6980.0,normal
0.0,0.0,1717.0,3621.0,480.0,197.0,79.0,3224.0,0.0,69576968.0,26975048.0,0.0,0.0,0.0,0.0,7157.0,0.0,234.0,0.0,0.0,193.0,7265.0,normal
0.0,0.0,1692.0,3513.0,516.0,197.0,78.0,3297.0,0.0,69010552.0,26503264.0,0.0,0.0,0.0,0.0,7145.0,0.0,217.0,0.0,0.0,222.0,7182.0,normal
0.0,0.0,1361.0,2809.0,448.0,184.0,66.0,2967.0,0.0,66936648.0,21319088.0,0.0,0.0,0.0,0.0,6589.0,0.0,152.0,0.0,0.0,161.0,6238.0,normal
0.0,0.0,908.0,1914.0,433.0,196.0,80.0,5036.0,0.0,69378400.0,15618312.0,0.0,0.0,0.0,0.0,6530.0,0.0,149.0,0.0,0.0,184.0,7185.0,normal
0.0,0.0,1037.0,2410.0,482.0,167.0,68.0,3343.0,0.0,69075296.0,17179824.0,0.0,0.0,0.0,2.0,6737.0,0.0,133.0,0.0,0.0,163.0,5949.0,normal
0.0,0.0,1192.0,2519.0,503.0,213.0,63.0,2936.0,0.0,65703888.0,19044648.0,0.0,0.0,0.0,0.0,6469.0,0.0,118.0,0.0,0.0,148.0,5876.0,normal
0.0,0.0,1573.0,2822.0,492.0,197.0,122.0,3349.0,0.0,69652920.0,26178776.0,0.0,0.0,0.0,0.0,6890.0,0.0,188.0,0.0,0.0,144.0,7020.0,normal
0.0,0.0,725.0,1762.0,473.0,187.0,90.0,4953.0,0.0,69641032.0,16579016.0,0.0,0.0,0.0,0.0,6605.0,0.0,206.0,0.0,0.0,160.0,6990.0,normal
0.0,0.0,800.0,2104.0,585.0,199.0,107.0,3312.0,0.0,68218736.0,17909432.0,0.0,0.0,0.0,0.0,6605.0,0.0,234.0,0.0,0.0,164.0,5784.0,normal
0.0,0.0,1091.0,2225.0,523.0,196.0,107.0,4982.0,0.0,68617344.0,23146904.0,0.0,0.0,0.0,1.0,6669.0,0.0,207.0,0.0,0.0,156.0,7890.0,normal
0.0,0.0,827.0,1862.0,503.0,184.0,82.0,4858.0,0.0,65523072.0,16507104.0,0.0,0.0,0.0,0.0,6265.0,0.0,126.0,0.0,0.0,153.0,7078.0,normal
0.0,0.0,856.0,2083.0,548.0,228.0,101.0,3374.0,0.0,69429896.0,16631952.0,0.0,0.0,0.0,0.0,6756.0,0.0,171.0,0.0,0.0,176.0,5722.0,normal
0.0,0.0,1233.0,2756.0,509.0,213.0,89.0,4543.0,0.0,68683440.0,21440000.0,0.0,0.0,0.0,0.0,6853.0,0.0,214.0,0.0,0.0,163.0,7619.0,normal
0.0,0.0,992.0,2270.0,493.0,182.0,96.0,3849.0,0.0,69905968.0,17461824.0,0.0,0.0,0.0,0.0,6766.0,0.0,225.0,0.0,0.0,173.0,6313.0,normal
0.0,0.0,877.0,2107.0,472.0,175.0,66.0,4781.0,0.0,65194992.0,17241288.0,0.0,0.0,0.0,0.0,6286.0,0.0,183.0,0.0,0.0,170.0,7119.0,normal
0.0,0.0,1785.0,3274.0,516.0,217.0,84.0,3656.0,0.0,69174784.0,31963944.0,0.0,0.0,0.0,0.0,7011.0,0.0,217.0,0.0,0.0,167.0,7977.0,normal
0.0,0.0,1303.0,2709.0,534.0,193.0,88.0,5343.0,0.0,69093320.0,23132976.0,0.0,0.0,0.0,0.0,6794.0,0.0,160.0,0.0,0.0,159.0,8619.0,normal
0.0,0.0,1215.0,2753.0,549.0,225.0,92.0,5805.0,0.0,69600368.0,21585528.0,0.0,0.0,0.0,0.0,6925.0,0.0,175.0,0.0,0.0,171.0,8899.0,normal
0.0,0.0,1409.0,2739.0,463.0,203.0,85.0,3226.0,0.0,68701856.0,22277104.0,0.0,0.0,0.0,2.0,6782.0,0.0,138.0,0.0,0.0,160.0,6511.0,normal
0.0,0.0,1318.0,2713.0,473.0,225.0,82.0,2965.0,0.0,66809744.0,20284024.0,0.0,0.0,0.0,1.0,6623.0,0.0,116.0,0.0,0.0,147.0,6138.0,normal
0.0,0.0,1843.0,3472.0,456.0,202.0,83.0,3088.0,0.0,69114096.0,28191128.0,0.0,0.0,0.0,0.0,7062.0,0.0,120.0,0.0,0.0,144.0,7309.0,normal
0.0,0.0,1466.0,3045.0,470.0,200.0,78.0,3101.0,0.0,69240776.0,21989680.0,0.0,0.0,0.0,0.0,6961.0,0.0,117.0,0.0,0.0,160.0,6523.0,normal
0.0,0.0,1723.0,3420.0,450.0,191.0,100.0,2989.0,0.0,65669104.0,25900120.0,0.0,0.0,0.0,0.0,6833.0,0.0,161.0,0.0,0.0,140.0,6896.0,normal
0.0,0.0,1991.0,3814.0,488.0,213.0,131.0,3240.0,0.0,69509304.0,30826096.0,0.0,0.0,0.0,0.0,7328.0,0.0,134.0,0.0,0.0,140.0,7827.0,normal
0.0,0.0,1998.0,3677.0,470.0,206.0,107.0,3128.0,0.0,70073880.0,29245736.0,0.0,0.0,0.0,0.0,7237.0,0.0,119.0,0.0,0.0,155.0,7555.0,normal
0.0,0.0,1805.0,3450.0,494.0,202.0,64.0,3029.0,0.0,69053024.0,26500936.0,0.0,0.0,0.0,0.0,6977.0,0.0,119.0,0.0,0.0,137.0,7181.0,normal
0.0,0.0,1622.0,3018.0,428.0,180.0,59.0,2875.0,0.0,64825928.0,23886560.0,0.0,0.0,0.0,0.0,6462.0,0.0,109.0,0.0,0.0,136.0,6552.0,normal
0.0,0.0,1641.0,3262.0,523.0,207.0,67.0,4827.0,0.0,69014224.0,25229784.0,0.0,0.0,0.0,0.0,6966.0,0.0,176.0,0.0,0.0,151.0,8599.0,normal
0.0,0.0,1559.0,3268.0,479.0,185.0,63.0,3353.0,0.0,68682184.0,23272280.0,0.0,0.0,0.0,0.0,6946.0,0.0,145.0,0.0,0.0,145.0,7020.0,normal
0.0,0.0,1512.0,3156.0,489.0,201.0,63.0,4824.0,0.0,69679264.0,23189000.0,0.0,0.0,0.0,0.0,7024.0,0.0,217.0,0.0,0.0,178.0,8227.0,normal
0.0,0.0,1368.0,3361.0,507.0,217.0,62.0,4014.0,0.0,69089768.0,21514136.0,0.0,0.0,0.0,0.0,7039.0,0.0,135.0,0.0,0.0,147.0,7568.0,normal
0.0,0.0,1404.0,2934.0,430.0,172.0,63.0,3121.0,0.0,65749400.0,20720016.0,0.0,0.0,0.0,1.0,6641.0,0.0,112.0,0.0,0.0,139.0,6339.0,normal
0.0,0.0,1639.0,3344.0,469.0,205.0,59.0,3103.0,0.0,69808584.0,23178280.0,0.0,0.0,0.0,0.0,7132.0,0.0,117.0,0.0,0.0,146.0,6768.0,normal
0.0,0.0,1428.0,3089.0,451.0,173.0,72.0,3415.0,0.0,68524040.0,21482720.0,0.0,0.0,0.0,2.0,6947.0,0.0,176.0,0.0,0.0,146.0,6694.0,normal
0.0,0.0,1468.0,3172.0,499.0,180.0,57.0,4794.0,0.0,68793264.0,22512088.0,0.0,0.0,0.0,0.0,6922.0,0.0,113.0,0.0,0.0,177.0,8292.0,normal
0.0,0.0,1514.0,3174.0,482.0,223.0,101.0,2965.0,0.0,65939120.0,22863488.0,0.0,0.0,0.0,0.0,6767.0,0.0,116.0,0.0,0.0,144.0,6569.0,normal
0.0,0.0,1665.0,3331.0,456.0,182.0,74.0,3078.0,0.0,68467592.0,24394600.0,0.0,0.0,0.0,0.0,6942.0,0.0,119.0,0.0,0.0,159.0,6892.0,normal
0.0,0.0,1718.0,3359.0,553.0,229.0,122.0,3253.0,0.0,70192232.0,27037696.0,0.0,0.0,0.0,0.0,7264.0,0.0,125.0,0.0,0.0,150.0,7273.0,normal
0.0,0.0,1844.0,3306.0,491.0,228.0,98.0,2989.0,0.0,69507720.0,27278240.0,0.0,0.0,0.0,0.0,7113.0,0.0,117.0,0.0,0.0,149.0,7412.0,normal
0.0,0.0,1504.0,3195.0,469.0,221.0,90.0,3121.0,0.0,65346688.0,21837016.0,0.0,0.0,0.0,0.0,6538.0,0.0,117.0,0.0,0.0,156.0,6432.0,normal
0.0,0.0,1531.0,3259.0,474.0,208.0,65.0,3166.0,0.0,69050080.0,25555928.0,0.0,0.0,0.0,0.0,7028.0,0.0,118.0,0.0,0.0,156.0,6972.0,normal
0.0,0.0,1923.0,3687.0,502.0,208.0,64.0,3216.0,0.0,68875888.0,29260928.0,0.0,0.0,0.0,0.0,7209.0,0.0,123.0,0.0,0.0,157.0,7555.0,normal
0.0,0.0,1737.0,3323.0,470.0,184.0,56.0,2910.0,0.0,69400120.0,23917840.0,0.0,0.0,0.0,0.0,6710.0,0.0,117.0,0.0,0.0,143.0,6759.0,normal
0.0,0.0,1753.0,3392.0,449.0,198.0,80.0,3094.0,0.0,64937712.0,26380224.0,0.0,0.0,0.0,0.0,6945.0,0.0,117.0,0.0,0.0,150.0,7098.0,normal
0.0,0.0,2228.0,4151.0,507.0,191.0,63.0,3078.0,0.0,69227680.0,34632096.0,0.0,0.0,0.0,0.0,7185.0,0.0,136.0,0.0,0.0,155.0,8323.0,normal
0.0,0.0,1594.0,3468.0,496.0,184.0,64.0,3069.0,0.0,68504480.0,24001320.0,0.0,0.0,0.0,0.0,7020.0,0.0,145.0,0.0,0.0,140.0,6920.0,normal
0.0,0.0,1569.0,3065.0,483.0,212.0,99.0,3093.0,0.0,68974608.0,23583064.0,0.0,0.0,0.0,1.0,6965.0,0.0,127.0,0.0,0.0,155.0,6682.0,normal
0.0,0.0,1615.0,3195.0,505.0,195.0,76.0,3086.0,0.0,69266936.0,23427032.0,0.0,0.0,0.0,2.0,7004.0,0.0,123.0,0.0,0.0,140.0,6762.0,normal
0.0,0.0,1319.0,2874.0,476.0,176.0,63.0,2874.0,0.0,65856088.0,19158600.0,0.0,0.0,0.0,0.0,6596.0,0.0,113.0,0.0,0.0,135.0,6013.0,normal
0.0,0.0,1377.0,2931.0,467.0,216.0,66.0,3032.0,0.0,69608640.0,19594992.0,0.0,0.0,0.0,0.0,6870.0,0.0,128.0,0.0,0.0,143.0,6277.0,normal
0.0,0.0,1728.0,3528.0,475.0,271.0,65.0,3032.0,0.0,70758128.0,23895064.0,0.0,0.0,0.0,0.0,7268.0,0.0,124.0,0.0,0.0,146.0,6920.0,normal
0.0,0.0,1091.0,2623.0,492.0,223.0,69.0,3034.0,0.0,69745352.0,16389568.0,0.0,0.0,0.0,0.0,6884.0,0.0,129.0,0.0,0.0,160.0,5744.0,normal
0.0,0.0,1438.0,2973.0,439.0,175.0,67.0,2867.0,0.0,65155504.0,20920544.0,0.0,0.0,0.0,0.0,6531.0,0.0,116.0,0.0,0.0,135.0,6229.0,normal
0.0,0.0,1661.0,3214.0,502.0,212.0,98.0,4420.0,0.0,69703032.0,24905352.0,0.0,0.0,0.0,0.0,7035.0,0.0,178.0,0.0,0.0,150.0,8141.0,normal
0.0,0.0,1783.0,3569.0,475.0,196.0,106.0,3592.0,0.0,71329696.0,27357008.0,0.0,0.0,0.0,0.0,7361.0,0.0,171.0,0.0,0.0,163.0,7662.0,normal
0.0,0.0,1688.0,3461.0,442.0,182.0,88.0,3675.0,0.0,66179880.0,24111688.0,0.0,0.0,0.0,0.0,6855.0,0.0,196.0,0.0,0.0,136.0,7404.0,normal
0.0,0.0,1384.0,3025.0,532.0,214.0,86.0,4155.0,0.0,69469592.0,20942040.0,0.0,0.0,0.0,0.0,6948.0,0.0,181.0,0.0,0.0,165.0,7451.0,normal
0.0,0.0,1565.0,3271.0,482.0,160.0,69.0,4179.0,0.0,68415568.0,23966976.0,0.0,0.0,0.0,0.0,6860.0,0.0,119.0,0.0,0.0,154.0,7929.0,normal
0.0,0.0,1688.0,3344.0,474.0,180.0,64.0,3064.0,0.0,69008216.0,24463656.0,0.0,0.0,0.0,0.0,6930.0,0.0,115.0,0.0,0.0,144.0,6972.0,normal
0.0,0.0,1215.0,2770.0,460.0,193.0,57.0,3034.0,0.0,68659912.0,18192848.0,0.0,0.0,0.0,0.0,6770.0,0.0,152.0,0.0,0.0,137.0,6004.0,normal
0.0,0.0,1268.0,2611.0,398.0,175.0,57.0,2873.0,0.0,65477568.0,18014520.0,0.0,0.0,0.0,0.0,6489.0,0.0,115.0,0.0,0.0,133.0,5696.0,normal
0.0,0.0,1229.0,2630.0,465.0,171.0,84.0,3348.0,0.0,69079464.0,24614656.0,0.0,0.0,0.0,0.0,7070.0,0.0,117.0,0.0,0.0,165.0,6459.0,normal
0.0,0.0,1178.0,2531.0,452.0,161.0,81.0,4815.0,0.0,69068424.0,59580304.0,0.0,0.0,0.0,2.0,8416.0,0.0,113.0,0.0,0.0,159.0,9287.0,normal
0.0,0.0,867.0,2181.0,458.0,200.0,65.0,4650.0,0.0,68815152.0,52938784.0,0.0,0.0,0.0,0.0,8231.0,0.0,116.0,0.0,0.0,157.0,8477.0,normal
0.0,0.0,925.0,2381.0,453.0,182.0,74.0,3104.0,0.0,65006272.0,21695160.0,0.0,0.0,0.0,0.0,6550.0,0.0,108.0,0.0,0.0,150.0,5917.0,signature_d
0.0,0.0,1097.0,2530.0,481.0,6463.0,65.0,3072.0,0.0,107878272.0,18932408.0,0.0,0.0,0.0,0.0,12883.0,0.0,122.0,0.0,0.0,150.0,6009.0,signature_d
0.0,0.0,1559.0,3132.0,463.0,90020.0,62.0,3078.0,0.0,638863552.0,24186368.0,0.0,0.0,0.0,0.0,96685.0,0.0,124.0,0.0,0.0,149.0,6855.0,signature_d
0.0,0.0,985.0,2431.0,442.0,85335.0,59.0,3079.0,0.0,611522056.0,16151400.0,0.0,0.0,0.0,0.0,91621.0,0.0,148.0,0.0,0.0,156.0,5668.0,signature_d
0.0,0.0,923.0,2179.0,460.0,91770.0,66.0,2931.0,0.0,646925968.0,15787032.0,0.0,0.0,0.0,0.0,97715.0,0.0,127.0,0.0,0.0,134.0,5415.0,signature_d
0.0,0.0,960.0,2269.0,443.0,86890.0,64.0,3083.0,0.0,623661872.0,13926256.0,0.0,0.0,0.0,0.0,93607.0,0.0,116.0,0.0,0.0,140.0,5276.0,signature_d
0.0,0.0,1233.0,2676.0,422.0,88226.0,63.0,3007.0,0.0,634080496.0,12662664.0,0.0,0.0,0.0,0.0,95433.0,0.0,128.0,0.0,0.0,135.0,5247.0,signature_d
0.0,0.0,1237.0,2673.0,454.0,87046.0,84.0,3210.0,0.0,624651680.0,20289712.0,0.0,0.0,0.0,0.0,93904.0,0.0,141.0,0.0,0.0,170.0,6120.0,signature_d
0.0,0.0,1027.0,2168.0,392.0,89604.0,72.0,2910.0,0.0,637456016.0,14200544.0,0.0,0.0,0.0,0.0,96076.0,0.0,109.0,0.0,0.0,129.0,5083.0,signature_d
0.0,0.0,886.0,2105.0,399.0,88483.0,59.0,3000.0,0.0,631619008.0,12567184.0,0.0,0.0,0.0,0.0,94952.0,0.0,116.0,0.0,0.0,134.0,5055.0,signature_d
0.0,0.0,1201.0,2466.0,424.0,91466.0,94.0,3125.0,0.0,650712992.0,18720264.0,0.0,0.0,0.0,0.0,98081.0,0.0,136.0,0.0,0.0,137.0,5914.0,signature_d
0.0,0.0,1353.0,2568.0,434.0,87632.0,98.0,4155.0,0.0,626365776.0,21459880.0,0.0,0.0,0.0,0.0,94234.0,0.0,186.0,0.0,0.0,136.0,7207.0,signature_d
0.0,0.0,1230.0,2387.0,418.0,89905.0,95.0,4519.0,0.0,638510488.0,20348920.0,0.0,0.0,0.0,1.0,96289.0,0.0,114.0,0.0,0.0,133.0,7383.0,signature_d
0.0,0.0,840.0,1950.0,409.0,90622.0,90.0,3046.0,0.0,644164488.0,13123192.0,0.0,0.0,0.0,1.0,96937.0,0.0,126.0,0.0,0.0,143.0,5086.0,signature_d
0.0,0.0,1124.0,2407.0,386.0,89521.0,57.0,2996.0,0.0,636658304.0,16586048.0,0.0,0.0,0.0,0.0,95931.0,0.0,115.0,0.0,0.0,133.0,5576.0,signature_d
0.0,0.0,1109.0,2411.0,417.0,90643.0,82.0,3058.0,0.0,644213888.0,17086288.0,0.0,0.0,0.0,0.0,97115.0,0.0,121.0,0.0,0.0,137.0,5705.0,signature_d
0.0,0.0,936.0,2073.0,382.0,85572.0,77.0,3160.0,0.0,612027384.0,14936464.0,0.0,0.0,0.0,0.0,91885.0,0.0,118.0,0.0,0.0,237.0,5353.0,signature_d
0.0,0.0,1147.0,2401.0,431.0,92045.0,64.0,2874.0,0.0,650058144.0,17267048.0,0.0,0.0,0.0,0.0,98180.0,0.0,115.0,0.0,0.0,143.0,5580.0,signature_d
0.0,0.0,784.0,2160.0,439.0,86782.0,85.0,3037.0,0.0,619073232.0,14058376.0,0.0,0.0,0.0,0.0,93079.0,0.0,122.0,0.0,0.0,147.0,5323.0,signature_d
0.0,0.0,962.0,2149.0,419.0,90245.0,88.0,3096.0,0.0,642025424.0,15102720.0,0.0,0.0,0.0,0.0,96727.0,0.0,128.0,0.0,0.0,150.0,5389.0,signature_d
0.0,0.0,639.0,1922.0,388.0,88555.0,72.0,3058.0,0.0,630308288.0,11268824.0,0.0,0.0,0.0,0.0,94786.0,0.0,126.0,0.0,0.0,145.0,4855.0,signature_d
0.0,0.0,1166.0,2532.0,379.0,86513.0,68.0,2896.0,0.0,614721352.0,17888624.0,0.0,0.0,0.0,0.0,92730.0,0.0,121.0,0.0,0.0,118.0,5677.0,signature_d
0.0,0.0,1589.0,3061.0,400.0,90020.0,75.0,3038.0,0.0,641060528.0,23587512.0,0.0,0.0,0.0,0.0,96548.0,0.0,128.0,0.0,0.0,138.0,6659.0,signature_d
0.0,0.0,1106.0,2472.0,474.0,89922.0,68.0,3136.0,0.0,639445672.0,17817472.0,0.0,0.0,0.0,0.0,96533.0,0.0,129.0,0.0,0.0,155.0,5855.0,signature_d
0.0,0.0,1209.0,2450.0,378.0,90777.0,72.0,2927.0,0.0,642765456.0,18281160.0,0.0,0.0,0.0,0.0,96987.0,0.0,119.0,0.0,0.0,132.0,5742.0,signature_d
0.0,0.0,1230.0,2444.0,390.0,87934.0,91.0,3116.0,0.0,627592960.0,19474312.0,0.0,0.0,0.0,0.0,94505.0,0.0,144.0,0.0,0.0,133.0,5901.0,signature_d
0.0,0.0,758.0,2011.0,477.0,87115.0,73.0,3155.0,0.0,622772536.0,13367416.0,0.0,0.0,0.0,0.0,93546.0,0.0,173.0,0.0,0.0,136.0,5148.0,signature_d
0.0,0.0,925.0,1903.0,394.0,90237.0,84.0,3127.0,0.0,640637792.0,19138896.0,0.0,0.0,0.0,2.0,96518.0,0.0,142.0,0.0,0.0,152.0,5566.0,signature_d
