Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,class
etherStatsFragments,etherStatsOversizePkts,etherStatsPkts1024to1518Octets,etherStatsPkts128to255Octets,etherStatsPkts256to511Octets,etherStatsPkts512to1023Octets,etherStatsPkts64Octets,etherStatsPkts65to127Octets,etherStatsUndersizePkts,ifHCInOctets,ifHCOutOctets,ifInBroadcastPkts,ifInDiscards,ifInErrors,ifInMulticastPkts,ifInUcastPkts,ifInUnknownProtos,ifOutBroadcastPkts,ifOutDiscards,ifOutErrors,ifOutMulticastPkts,ifOutUcastPkts,cpu.1min,cpu.5min,cpu.5sec,res.memory,pool.memory,
0.0,0.0,139.0,697.0,71.0,17.0,65.0,311.0,0.0,274472.0,3102592.0,0.0,0.0,0.0,0.0,136.0,0.0,176.0,0.0,0.0,511.0,479.0,6.0,8.0,6.0,0.0859341431975313,24.10134054786692,signature_d
0.0,0.0,86.0,657.0,76.0,17.0,69.0,269.0,0.0,187824.0,2494952.0,0.0,0.0,0.0,0.0,99.0,0.0,191.0,0.0,0.0,475.0,410.0,7.0,7.0,7.0,0.0859341431975313,24.102091127071997,signature_d
0.0,0.0,75.0,664.0,73.0,19.0,69.0,310.0,0.0,177544.0,2416448.0,0.0,0.0,0.0,0.0,82.0,0.0,237.0,0.0,0.0,518.0,374.0,8.0,7.0,7.0,0.0859341431975313,24.10268181276067,signature_d
0.0,0.0,15.0,583.0,74.0,11.0,76.0,200.0,0.0,78968.0,1608832.0,0.0,0.0,0.0,0.0,41.0,0.0,147.0,0.0,0.0,505.0,268.0,7.0,7.0,5.0,0.0859341431975313,24.102342661713354,signature_d
0.0,0.0,7.0,541.0,57.0,13.0,61.0,180.0,0.0,67224.0,1389376.0,0.0,0.0,0.0,0.0,29.0,0.0,130.0,0.0,0.0,483.0,218.0,7.0,7.0,5.0,0.0859341431975313,24.10244098142183,signature_d
0.0,0.0,41.0,581.0,50.0,10.0,66.0,199.0,0.0,117144.0,1800024.0,0.0,0.0,0.0,0.0,57.0,0.0,139.0,0.0,0.0,494.0,260.0,6.0,7.0,6.0,0.0859341431975313,25.889275626897675,signature_d
0.0,0.0,400.0,979.0,68.0,26.0,61.0,305.0,0.0,469168.0,6123384.0,0.0,0.0,0.0,0.0,243.0,0.0,131.0,0.0,0.0,507.0,936.0,10.0,8.0,5.0,0.0859341431975313,24.09707116879789,signature_d
0.0,0.0,203.0,850.0,85.0,25.0,61.0,306.0,0.0,345048.0,4074984.0,0.0,0.0,0.0,0.0,178.0,0.0,213.0,0.0,0.0,505.0,636.0,10.0,8.0,8.0,0.0859341431975313,24.09677338247729,signature_d
0.0,0.0,182.0,812.0,74.0,21.0,61.0,246.0,0.0,293192.0,3744016.0,0.0,0.0,0.0,0.0,144.0,0.0,149.0,0.0,0.0,505.0,598.0,7.0,8.0,6.0,0.0859341431975313,24.09823828295488,signature_d
0.0,0.0,136.0,693.0,58.0,17.0,60.0,210.0,0.0,197936.0,3024632.0,0.0,0.0,0.0,0.0,106.0,0.0,132.0,0.0,0.0,479.0,460.0,7.0,8.0,8.0,0.0859341431975313,24.0973405872486,signature_d
0.0,0.0,441.0,1116.0,64.0,21.0,65.0,294.0,0.0,519600.0,6972168.0,0.0,0.0,0.0,0.0,294.0,0.0,138.0,0.0,0.0,494.0,1075.0,7.0,8.0,6.0,0.0859341431975313,24.09772176884972,signature_d
0.0,0.0,193.0,825.0,69.0,21.0,63.0,306.0,0.0,368672.0,3822384.0,0.0,0.0,0.0,0.0,179.0,0.0,225.0,0.0,0.0,498.0,576.0,7.0,7.0,8.0,0.0859341431975313,24.097211610746765,signature_d
0.0,0.0,183.0,755.0,58.0,22.0,66.0,265.0,0.0,301072.0,3648560.0,0.0,0.0,0.0,0.0,153.0,0.0,148.0,0.0,0.0,504.0,544.0,7.0,7.0,6.0,0.0859341431975313,24.09829849386975,signature_d
0.0,0.0,62.0,622.0,152.0,13.0,61.0,211.0,0.0,207792.0,2316936.0,0.0,0.0,0.0,0.0,86.0,0.0,133.0,0.0,0.0,483.0,420.0,7.0,7.0,5.0,0.0859341431975313,24.09914845561801,signature_d
0.0,0.0,20.0,567.0,129.0,15.0,67.0,200.0,0.0,81128.0,1814720.0,0.0,0.0,0.0,0.0,37.0,0.0,140.0,0.0,0.0,487.0,336.0,6.0,7.0,6.0,0.0859341431975313,24.09700189386069,signature_d
0.0,0.0,103.0,674.0,122.0,19.0,65.0,238.0,0.0,173288.0,2858976.0,0.0,0.0,0.0,0.0,94.0,0.0,138.0,0.0,0.0,501.0,490.0,6.0,7.0,8.0,0.0859341431975313,24.09925655695305,signature_d
0.0,0.0,95.0,677.0,71.0,11.0,57.0,257.0,0.0,217064.0,2545464.0,0.0,0.0,0.0,0.0,86.0,0.0,196.0,0.0,0.0,495.0,393.0,7.0,7.0,7.0,0.0859341431975313,24.096948858027933,signature_d
0.0,0.0,131.0,706.0,71.0,16.0,62.0,250.0,0.0,248376.0,3010920.0,0.0,0.0,0.0,0.0,119.0,0.0,155.0,0.0,0.0,497.0,466.0,7.0,7.0,6.0,0.0859341431975313,24.097488772572586,signature_d
0.0,0.0,482.0,1131.0,66.0,27.0,52.0,348.0,0.0,674072.0,7386464.0,0.0,0.0,0.0,0.0,348.0,0.0,123.0,0.0,0.0,484.0,1152.0,6.0,7.0,5.0,0.0859341431975313,24.097490534595742,signature_d
0.0,0.0,450.0,1109.0,70.0,19.0,65.0,408.0,0.0,486600.0,7187688.0,0.0,0.0,0.0,0.0,285.0,0.0,228.0,0.0,0.0,506.0,1102.0,7.0,7.0,7.0,0.0859341431975313,24.09618914853184,signature_d
0.0,0.0,149.0,733.0,58.0,14.0,56.0,195.0,0.0,159176.0,3362312.0,0.0,0.0,0.0,0.0,89.0,0.0,126.0,0.0,0.0,501.0,498.0,7.0,7.0,8.0,0.0859341431975313,25.88253468167156,signature_d
0.0,0.0,260.0,749.0,64.0,13.0,55.0,293.0,0.0,142488.0,4506656.0,0.0,0.0,0.0,0.0,65.0,0.0,196.0,0.0,0.0,496.0,668.0,10.0,7.0,8.0,0.0859341431975313,24.10276971421848,signature_d
0.0,0.0,73.0,561.0,64.0,17.0,66.0,295.0,0.0,50504.0,2357184.0,0.0,0.0,0.0,0.0,27.0,0.0,205.0,0.0,0.0,496.0,349.0,11.0,7.0,7.0,0.0859341431975313,24.10170529234444,signature_d
0.0,0.0,3.0,569.0,67.0,10.0,62.0,227.0,0.0,43432.0,1462616.0,0.0,0.0,0.0,0.0,21.0,0.0,180.0,0.0,0.0,506.0,231.0,7.0,7.0,5.0,0.0859341431975313,24.101575372184957,signature_d
0.0,0.0,7.0,576.0,55.0,11.0,56.0,181.0,0.0,91512.0,1411920.0,0.0,0.0,0.0,0.0,39.0,0.0,128.0,0.0,0.0,499.0,220.0,7.0,7.0,5.0,0.0859341431975313,24.101452006107863,signature_d
0.0,0.0,2.0,537.0,54.0,8.0,57.0,176.0,0.0,54232.0,1301920.0,0.0,0.0,0.0,0.0,25.0,0.0,124.0,0.0,0.0,478.0,207.0,6.0,7.0,5.0,0.0859341431975313,24.101854873359866,signature_d
0.0,0.0,2.0,521.0,58.0,11.0,60.0,256.0,0.0,36240.0,1379128.0,0.0,0.0,0.0,0.0,14.0,0.0,214.0,0.0,0.0,491.0,191.0,7.0,8.0,8.0,0.0859341431975313,24.10164197017396,signature_d
0.0,0.0,1.0,558.0,62.0,9.0,56.0,182.0,0.0,38536.0,1377624.0,0.0,0.0,0.0,0.0,22.0,0.0,128.0,0.0,0.0,500.0,218.0,7.0,8.0,6.0,0.0859341431975313,24.101831937234607,signature_d
0.0,0.0,1.0,552.0,46.0,7.0,56.0,181.0,0.0,40944.0,1316568.0,0.0,0.0,0.0,0.0,23.0,0.0,127.0,0.0,0.0,503.0,191.0,6.0,8.0,6.0,0.0859341431975313,24.10147583702348,signature_d
0.0,0.0,1.0,546.0,62.0,9.0,52.0,185.0,0.0,33032.0,1363152.0,0.0,0.0,0.0,0.0,21.0,0.0,124.0,0.0,0.0,498.0,212.0,6.0,7.0,5.0,0.0859341431975313,24.10284759378237,signature_d
0.0,0.0,30.0,582.0,54.0,13.0,56.0,192.0,0.0,58200.0,1737432.0,0.0,0.0,0.0,0.0,23.0,0.0,127.0,0.0,0.0,511.0,267.0,6.0,7.0,6.0,0.0859341431975313,24.10364198265472,signature_d
0.0,0.0,2.0,487.0,49.0,7.0,52.0,169.0,0.0,29536.0,1217448.0,0.0,0.0,0.0,0.0,16.0,0.0,121.0,0.0,0.0,466.0,164.0,6.0,7.0,7.0,0.0859341431975313,24.102952965879165,signature_d
0.0,0.0,29.0,547.0,46.0,15.0,51.0,193.0,0.0,44408.0,1678480.0,0.0,0.0,0.0,0.0,24.0,0.0,126.0,0.0,0.0,498.0,233.0,6.0,6.0,9.0,0.0859341431975313,24.10851882217153,signature_d
0.0,0.0,1.0,533.0,59.0,10.0,56.0,220.0,0.0,31192.0,1362024.0,0.0,0.0,0.0,0.0,20.0,0.0,158.0,0.0,0.0,507.0,193.0,6.0,6.0,5.0,0.0859341431975313,24.102381021828293,signature_d
0.0,0.0,47.0,598.0,45.0,10.0,57.0,206.0,0.0,69224.0,1918424.0,0.0,0.0,0.0,0.0,38.0,0.0,148.0,0.0,0.0,495.0,282.0,6.0,6.0,5.0,0.0859341431975313,24.104000566653365,signature_d
0.0,0.0,33.0,548.0,52.0,14.0,49.0,182.0,0.0,71408.0,1687208.0,0.0,0.0,0.0,0.0,34.0,0.0,116.0,0.0,0.0,485.0,242.0,8.0,7.0,24.0,0.0859341431975313,24.469529181764845,signature_d
0.0,0.0,9.0,533.0,48.0,11.0,47.0,176.0,0.0,37120.0,1357144.0,0.0,0.0,0.0,0.0,23.0,0.0,121.0,0.0,0.0,480.0,187.0,20.0,9.0,29.0,0.0859341431975313,24.748803270041293,signature_d
0.0,0.0,2.0,493.0,50.0,10.0,52.0,178.0,0.0,22320.0,1299344.0,0.0,0.0,0.0,0.0,13.0,0.0,117.0,0.0,0.0,491.0,175.0,30.0,12.0,33.0,0.0859341431975313,24.960474329203056,signature_d
0.0,0.0,84.0,666.0,55.0,18.0,56.0,210.0,0.0,170832.0,2562816.0,0.0,0.0,0.0,0.0,71.0,0.0,138.0,0.0,0.0,512.0,377.0,30.0,14.0,30.0,0.0859341431975313,25.536426067175476,signature_d
0.0,0.0,13.0,547.0,55.0,9.0,51.0,177.0,0.0,54856.0,1443512.0,0.0,0.0,0.0,0.0,33.0,0.0,119.0,0.0,0.0,476.0,220.0,31.0,16.0,31.0,0.0859341431975313,25.523091995950224,signature_d
0.0,0.0,91.0,695.0,63.0,15.0,50.0,207.0,0.0,252240.0,2454728.0,0.0,0.0,0.0,0.0,105.0,0.0,129.0,0.0,0.0,498.0,397.0,31.0,18.0,31.0,0.0859341431975313,25.525672603059835,signature_d
0.0,0.0,24.0,544.0,56.0,11.0,48.0,186.0,0.0,95024.0,1523008.0,0.0,0.0,0.0,0.0,50.0,0.0,115.0,0.0,0.0,476.0,227.0,31.0,21.0,31.0,0.0859341431975313,25.637468326496037,signature_d
0.0,0.0,78.0,641.0,54.0,14.0,51.0,192.0,0.0,111752.0,2324256.0,0.0,0.0,0.0,0.0,70.0,0.0,131.0,0.0,0.0,494.0,343.0,31.0,23.0,30.0,0.0859341431975313,24.126623376076655,signature_d
0.0,0.0,94.0,674.0,54.0,16.0,49.0,195.0,0.0,124968.0,2518768.0,0.0,0.0,0.0,0.0,85.0,0.0,127.0,0.0,0.0,495.0,360.0,30.0,26.0,32.0,0.0859341431975313,24.12761193235088,signature_d
0.0,0.0,28.0,564.0,49.0,12.0,47.0,193.0,0.0,84936.0,1640968.0,0.0,0.0,0.0,0.0,38.0,0.0,118.0,0.0,0.0,504.0,243.0,30.0,28.0,30.0,0.0859341431975313,24.13273782967361,signature_d
0.0,0.0,5.0,524.0,51.0,11.0,49.0,192.0,0.0,56344.0,1297720.0,0.0,0.0,0.0,0.0,29.0,0.0,122.0,0.0,0.0,472.0,189.0,30.0,30.0,29.0,0.0859341431975313,24.1264453498116,signature_d
0.0,0.0,21.0,553.0,52.0,8.0,46.0,181.0,0.0,92392.0,1535824.0,0.0,0.0,0.0,0.0,48.0,0.0,114.0,0.0,0.0,496.0,236.0,30.0,30.0,29.0,0.0859341431975313,24.128818704561876,signature_d
0.0,0.0,53.0,585.0,60.0,6.0,49.0,189.0,0.0,380048.0,1662608.0,0.0,0.0,0.0,0.0,77.0,0.0,122.0,0.0,0.0,485.0,247.0,30.0,30.0,30.0,0.0859341431975313,24.12728389704624,signature_d
0.0,0.0,87.0,685.0,64.0,14.0,48.0,184.0,0.0,643208.0,1984288.0,0.0,0.0,0.0,0.0,141.0,0.0,119.0,0.0,0.0,510.0,317.0,30.0,30.0,32.0,0.0859341431975313,24.126911872052943,signature_d
0.0,0.0,29.0,559.0,60.0,9.0,47.0,184.0,0.0,35672.0,1704752.0,0.0,0.0,0.0,0.0,21.0,0.0,121.0,0.0,0.0,488.0,239.0,30.0,30.0,29.0,0.0859341431975313,24.128737770735214,signature_d
0.0,0.0,137.0,701.0,60.0,18.0,47.0,216.0,0.0,234976.0,3032880.0,0.0,0.0,0.0,0.0,116.0,0.0,117.0,0.0,0.0,497.0,499.0,30.0,30.0,30.0,0.0859341431975313,24.128913550690427,signature_d
0.0,0.0,58.0,629.0,61.0,11.0,48.0,190.0,0.0,94080.0,2123400.0,0.0,0.0,0.0,0.0,59.0,0.0,118.0,0.0,0.0,495.0,303.0,30.0,30.0,29.0,0.0859341431975313,24.126952864559502,signature_d
0.0,0.0,6.0,564.0,57.0,13.0,52.0,181.0,0.0,34248.0,1455000.0,0.0,0.0,0.0,0.0,24.0,0.0,123.0,0.0,0.0,511.0,226.0,30.0,30.0,29.0,0.0859341431975313,24.124287036526752,signature_d
0.0,0.0,4.0,551.0,64.0,12.0,47.0,178.0,0.0,48728.0,1345024.0,0.0,0.0,0.0,0.0,25.0,0.0,117.0,0.0,0.0,506.0,205.0,30.0,30.0,29.0,0.0859341431975313,24.12635408406124,signature_d
0.0,0.0,473.0,1002.0,68.0,27.0,49.0,270.0,0.0,336608.0,7455776.0,0.0,0.0,0.0,0.0,147.0,0.0,122.0,0.0,0.0,489.0,1135.0,30.0,30.0,32.0,0.0859341431975313,24.129274899831955,signature_d
0.0,0.0,115.0,664.0,59.0,11.0,48.0,219.0,0.0,74320.0,2872984.0,0.0,0.0,0.0,0.0,49.0,0.0,139.0,0.0,0.0,504.0,432.0,30.0,30.0,32.0,0.0859341431975313,24.119304483490023,signature_d
0.0,0.0,236.0,834.0,61.0,19.0,52.0,225.0,0.0,193208.0,4450032.0,0.0,0.0,0.0,0.0,98.0,0.0,129.0,0.0,0.0,508.0,694.0,23.0,29.0,30.0,0.0859341431975313,24.132899700084263,signature_d
0.0,0.0,238.0,805.0,72.0,13.0,46.0,207.0,0.0,56280.0,4550392.0,0.0,0.0,0.0,0.0,43.0,0.0,122.0,0.0,0.0,505.0,712.0,10.0,26.0,7.0,0.0859341431975313,24.127905924740737,signature_d
0.0,0.0,219.0,794.0,67.0,15.0,45.0,210.0,0.0,217432.0,4158176.0,0.0,0.0,0.0,0.0,68.0,0.0,118.0,0.0,0.0,517.0,641.0,7.0,24.0,7.0,0.0859341431975313,24.129092104367302,signature_d
0.0,0.0,25.0,544.0,58.0,8.0,46.0,181.0,0.0,27080.0,1618288.0,0.0,0.0,0.0,0.0,18.0,0.0,119.0,0.0,0.0,491.0,241.0,6.0,22.0,5.0,0.0859341431975313,24.129402430618374,signature_d
0.0,0.0,1.0,558.0,58.0,11.0,46.0,184.0,0.0,33504.0,1391256.0,0.0,0.0,0.0,0.0,20.0,0.0,117.0,0.0,0.0,507.0,215.0,6.0,19.0,6.0,0.0859341431975313,24.129578965906408,signature_d
0.0,0.0,14.0,553.0,64.0,14.0,49.0,195.0,0.0,41168.0,1553648.0,0.0,0.0,0.0,0.0,19.0,0.0,125.0,0.0,0.0,511.0,234.0,6.0,17.0,5.0,0.0859341431975313,24.12910845252249,signature_d
0.0,0.0,1.0,538.0,59.0,9.0,52.0,197.0,0.0,38728.0,1357080.0,0.0,0.0,0.0,0.0,23.0,0.0,127.0,0.0,0.0,516.0,191.0,6.0,14.0,6.0,0.0859341431975313,24.12833179052716,signature_d
0.0,0.0,3.0,518.0,57.0,6.0,50.0,186.0,0.0,33304.0,1317992.0,0.0,0.0,0.0,0.0,17.0,0.0,127.0,0.0,0.0,505.0,173.0,6.0,12.0,5.0,0.0859341431975313,24.129048319044635,signature_d
0.0,0.0,53.0,563.0,62.0,15.0,45.0,221.0,0.0,101704.0,1979808.0,0.0,0.0,0.0,0.0,55.0,0.0,117.0,0.0,0.0,489.0,300.0,6.0,10.0,7.0,0.0859341431975313,24.128193072731385,signature_d
0.0,0.0,51.0,615.0,77.0,18.0,49.0,213.0,0.0,126360.0,2045896.0,0.0,0.0,0.0,0.0,63.0,0.0,129.0,0.0,0.0,521.0,311.0,6.0,7.0,8.0,0.0859341431975313,24.127937761456614,signature_d
0.0,0.0,3.0,550.0,65.0,13.0,48.0,194.0,0.0,50656.0,1417432.0,0.0,0.0,0.0,0.0,18.0,0.0,123.0,0.0,0.0,519.0,215.0,6.0,6.0,5.0,0.0859341431975313,24.127686176336336,signature_d
0.0,0.0,57.0,684.0,71.0,16.0,49.0,220.0,0.0,135192.0,2205872.0,0.0,0.0,0.0,0.0,79.0,0.0,131.0,0.0,0.0,535.0,354.0,7.0,6.0,6.0,0.0859341431975313,24.127969511736485,signature_d
0.0,0.0,139.0,792.0,70.0,15.0,48.0,195.0,0.0,149256.0,3265504.0,0.0,0.0,0.0,0.0,104.0,0.0,124.0,0.0,0.0,509.0,523.0,6.0,6.0,7.0,0.0859341431975313,24.128228684079037,signature_d
0.0,0.0,198.0,879.0,78.0,18.0,50.0,302.0,0.0,196744.0,4127104.0,0.0,0.0,0.0,0.0,133.0,0.0,215.0,0.0,0.0,503.0,676.0,7.0,6.0,10.0,0.0859341431975313,24.127940792898013,signature_d
0.0,0.0,121.0,703.0,73.0,17.0,50.0,245.0,0.0,162952.0,2954024.0,0.0,0.0,0.0,0.0,91.0,0.0,154.0,0.0,0.0,514.0,450.0,7.0,6.0,9.0,0.0859341431975313,24.129603990887844,signature_d
0.0,0.0,433.0,1204.0,103.0,35.0,52.0,409.0,0.0,524040.0,7253984.0,0.0,0.0,0.0,0.0,279.0,0.0,272.0,0.0,0.0,534.0,1151.0,10.0,7.0,34.0,0.0859341431975313,24.134117420266826,signature_d
0.0,0.0,46.0,612.0,65.0,13.0,57.0,280.0,0.0,154192.0,1958168.0,0.0,0.0,0.0,0.0,73.0,0.0,213.0,0.0,0.0,487.0,303.0,11.0,7.0,7.0,0.0859341431975313,24.12866958872637,signature_d
0.0,0.0,58.0,700.0,112.0,28.0,92.0,345.0,0.0,371536.0,2742352.0,0.0,0.0,0.0,0.0,182.0,0.0,234.0,0.0,0.0,516.0,443.0,8.0,7.0,6.0,0.0859341431975313,24.13087103522549,signature_d
0.0,0.0,50.0,609.0,80.0,23.0,95.0,220.0,0.0,253752.0,2192600.0,0.0,0.0,0.0,0.0,89.0,0.0,159.0,0.0,0.0,511.0,338.0,7.0,8.0,6.0,0.0859341431975313,24.128246951952804,signature_d
0.0,0.0,162.0,746.0,93.0,21.0,81.0,302.0,0.0,278680.0,5085256.0,0.0,0.0,0.0,0.0,146.0,0.0,142.0,0.0,0.0,529.0,715.0,7.0,8.0,7.0,0.0859341431975313,24.129340284822085,signature_d
0.0,0.0,112.0,769.0,95.0,39.0,73.0,278.0,0.0,251896.0,3193256.0,0.0,0.0,0.0,0.0,120.0,0.0,191.0,0.0,0.0,524.0,542.0,7.0,8.0,9.0,0.0859341431975313,24.128560506961524,signature_d
0.0,0.0,98.0,733.0,84.0,36.0,66.0,262.0,0.0,160088.0,2925448.0,0.0,0.0,0.0,0.0,90.0,0.0,194.0,0.0,0.0,509.0,490.0,7.0,8.0,5.0,0.0859341431975313,24.130276978382465,signature_d
0.0,0.0,111.0,861.0,111.0,47.0,78.0,255.0,0.0,278344.0,3838120.0,0.0,0.0,0.0,0.0,151.0,0.0,159.0,0.0,0.0,537.0,664.0,7.0,8.0,5.0,0.0859341431975313,24.12844142859781,signature_d
0.0,0.0,98.0,900.0,114.0,39.0,67.0,354.0,0.0,229432.0,3231840.0,0.0,0.0,0.0,0.0,125.0,0.0,293.0,0.0,0.0,528.0,631.0,7.0,8.0,7.0,0.0859341431975313,24.13057843017933,signature_d
0.0,0.0,150.0,891.0,127.0,52.0,72.0,331.0,0.0,266200.0,3776712.0,0.0,0.0,0.0,0.0,125.0,0.0,272.0,0.0,0.0,546.0,677.0,7.0,8.0,7.0,0.0859341431975313,24.128210270920103,signature_d
0.0,0.0,138.0,770.0,104.0,46.0,62.0,319.0,0.0,176456.0,3416360.0,0.0,0.0,0.0,0.0,89.0,0.0,277.0,0.0,0.0,502.0,573.0,8.0,8.0,7.0,0.0859341431975313,24.130681812860995,signature_d
0.0,0.0,154.0,855.0,114.0,54.0,80.0,271.0,0.0,226152.0,4129016.0,0.0,0.0,0.0,0.0,129.0,0.0,176.0,0.0,0.0,546.0,707.0,8.0,7.0,8.0,0.0859341431975313,24.128270617126688,signature_d
0.0,0.0,112.0,920.0,251.0,33.0,84.0,265.0,0.0,244016.0,3709976.0,0.0,0.0,0.0,0.0,139.0,0.0,210.0,0.0,0.0,532.0,787.0,7.0,7.0,7.0,0.0859341431975313,24.127966673403563,signature_d
0.0,0.0,135.0,861.0,142.0,44.0,78.0,347.0,0.0,221800.0,3802584.0,0.0,0.0,0.0,0.0,125.0,0.0,228.0,0.0,0.0,533.0,734.0,7.0,7.0,6.0,0.0859341431975313,24.12830597241271,signature_d
0.0,0.0,137.0,850.0,103.0,42.0,65.0,315.0,0.0,194696.0,3578672.0,0.0,0.0,0.0,0.0,97.0,0.0,215.0,0.0,0.0,529.0,678.0,8.0,7.0,6.0,0.0859341431975313,24.128634874580257,signature_d
0.0,0.0,126.0,775.0,107.0,38.0,55.0,338.0,0.0,214688.0,3229568.0,0.0,0.0,0.0,0.0,103.0,0.0,254.0,0.0,0.0,505.0,578.0,11.0,8.0,30.0,0.0859341431975313,24.133282935642544,signature_d
0.0,0.0,122.0,774.0,105.0,48.0,62.0,353.0,0.0,170088.0,3300728.0,0.0,0.0,0.0,0.0,91.0,0.0,264.0,0.0,0.0,563.0,548.0,12.0,8.0,10.0,0.0859341431975313,24.12377390287132,signature_d
0.0,0.0,159.0,864.0,233.0,53.0,62.0,259.0,0.0,218696.0,4201888.0,0.0,0.0,0.0,0.0,111.0,0.0,187.0,0.0,0.0,535.0,800.0,8.0,8.0,8.0,0.0859341431975313,24.12404451623403,signature_d
0.0,0.0,167.0,883.0,188.0,59.0,54.0,270.0,0.0,358176.0,4069704.0,0.0,0.0,0.0,0.0,166.0,0.0,172.0,0.0,0.0,503.0,784.0,7.0,8.0,7.0,0.0859341431975313,24.123704468815475,signature_d
0.0,0.0,465.0,1275.0,176.0,68.0,57.0,405.0,0.0,1786960.0,6818648.0,0.0,0.0,0.0,0.0,473.0,0.0,220.0,0.0,0.0,529.0,1224.0,7.0,8.0,7.0,0.0859341431975313,24.123312315962007,signature_d
0.0,0.0,167.0,961.0,147.0,74.0,53.0,286.0,0.0,1473840.0,3103048.0,0.0,0.0,0.0,0.0,301.0,0.0,192.0,0.0,0.0,544.0,651.0,7.0,8.0,7.0,0.0859341431975313,24.123035910314787,signature_d
0.0,0.0,68.0,810.0,205.0,78.0,56.0,260.0,0.0,188552.0,3331384.0,0.0,0.0,0.0,0.0,103.0,0.0,180.0,0.0,0.0,527.0,679.0,7.0,8.0,6.0,0.0859341431975313,24.124280732671703,signature_d
0.0,0.0,84.0,766.0,166.0,73.0,56.0,317.0,0.0,167784.0,3222752.0,0.0,0.0,0.0,0.0,95.0,0.0,226.0,0.0,0.0,512.0,632.0,7.0,8.0,9.0,0.0859341431975313,24.125256723925624,signature_d
0.0,0.0,40.0,776.0,182.0,73.0,55.0,316.0,0.0,135680.0,2863512.0,0.0,0.0,0.0,0.0,79.0,0.0,225.0,0.0,0.0,542.0,599.0,7.0,8.0,8.0,0.0859341431975313,24.125025210562317,signature_d
0.0,0.0,50.0,883.0,113.0,68.0,55.0,316.0,0.0,325960.0,2721592.0,0.0,0.0,0.0,0.0,159.0,0.0,231.0,0.0,0.0,531.0,565.0,7.0,8.0,7.0,0.0859341431975313,24.12446245052314,signature_d
0.0,0.0,694.0,937.0,116.0,86.0,55.0,562.0,0.0,475728.0,14463704.0,0.0,0.0,0.0,0.0,421.0,0.0,201.0,0.0,0.0,546.0,1606.0,7.0,7.0,8.0,0.0859341431975313,24.12428199818408,signature_d
0.0,0.0,390.0,1112.0,110.0,89.0,61.0,477.0,0.0,492168.0,6964456.0,0.0,0.0,0.0,0.0,292.0,0.0,235.0,0.0,0.0,540.0,1171.0,7.0,7.0,6.0,0.0859341431975313,24.124142364625136,signature_d
0.0,0.0,341.0,1055.0,101.0,75.0,57.0,417.0,0.0,443176.0,6152776.0,0.0,0.0,0.0,0.0,261.0,0.0,262.0,0.0,0.0,498.0,1028.0,7.0,7.0,6.0,0.0859341431975313,24.12485864235049,signature_d
0.0,0.0,239.0,1151.0,117.0,83.0,59.0,329.0,0.0,497824.0,5191920.0,0.0,0.0,0.0,0.0,274.0,0.0,252.0,0.0,0.0,524.0,930.0,7.0,7.0,7.0,0.0859341431975313,24.12454540677606,signature_d
0.0,0.0,228.0,886.0,104.0,103.0,78.0,319.0,0.0,355216.0,6584992.0,0.0,0.0,0.0,0.0,240.0,0.0,194.0,0.0,0.0,521.0,902.0,7.0,7.0,7.0,0.0859341431975313,24.124002249917844,signature_d
0.0,0.0,51.0,894.0,99.0,79.0,60.0,277.0,0.0,304024.0,2909064.0,0.0,0.0,0.0,0.0,168.0,0.0,203.0,0.0,0.0,518.0,582.0,14.0,9.0,30.0,0.0859341431975313,24.60914740050041,signature_d
0.0,0.0,206.0,1003.0,109.0,90.0,51.0,289.0,0.0,287672.0,4763952.0,0.0,0.0,0.0,0.0,154.0,0.0,211.0,0.0,0.0,535.0,856.0,26.0,11.0,30.0,0.0859341431975313,24.99370747843378,signature_d
0.0,0.0,123.0,900.0,117.0,73.0,55.0,287.0,0.0,275848.0,3666248.0,0.0,0.0,0.0,0.0,148.0,0.0,200.0,0.0,0.0,517.0,659.0,31.0,13.0,32.0,0.0859341431975313,25.222653765160945,signature_d
0.0,0.0,195.0,980.0,124.0,75.0,54.0,275.0,0.0,307440.0,4659832.0,0.0,0.0,0.0,0.0,153.0,0.0,203.0,0.0,0.0,553.0,856.0,31.0,16.0,30.0,0.0859341431975313,25.559209438330043,signature_d
0.0,0.0,92.0,858.0,122.0,69.0,60.0,301.0,0.0,245032.0,3249816.0,0.0,0.0,0.0,0.0,133.0,0.0,226.0,0.0,0.0,531.0,612.0,31.0,18.0,32.0,0.0859341431975313,25.546061262129196,signature_d
0.0,0.0,66.0,870.0,106.0,69.0,55.0,246.0,0.0,301936.0,2984560.0,0.0,0.0,0.0,0.0,155.0,0.0,158.0,0.0,0.0,521.0,577.0,31.0,20.0,30.0,0.0859341431975313,24.145923442299495,signature_d
0.0,0.0,241.0,1146.0,146.0,85.0,53.0,289.0,0.0,435280.0,5438888.0,0.0,0.0,0.0,0.0,211.0,0.0,187.0,0.0,0.0,533.0,1060.0,31.0,23.0,30.0,0.0859341431975313,24.158979309915598,signature_d
