Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
etherStatsFragments,etherStatsOversizePkts,etherStatsPkts1024to1518Octets,etherStatsPkts128to255Octets,etherStatsPkts256to511Octets,etherStatsPkts512to1023Octets,etherStatsPkts64Octets,etherStatsPkts65to127Octets,etherStatsUndersizePkts,ifHCInOctets,ifHCOutOctets,ifInBroadcastPkts,ifInDiscards,ifInErrors,ifInMulticastPkts,ifInUcastPkts,ifInUnknownProtos,ifOutBroadcastPkts,ifOutDiscards,ifOutErrors,ifOutMulticastPkts,ifOutUcastPkts,cpu.1min,cpu.5min,cpu.5sec,res.memory,pool.memory
0,0,0,0,0,0,0,174327,0,139078288,424,0,0,0,165543,0,0,0,0,0,0,0,35.0,31.0,59.0,0.0859341431975313,18.48406407024237
0,0,0,0,0,0,0,158685,0,127340016,456,0,0,0,167313,0,0,0,0,0,0,0,38.0,31.0,27.0,0.0859341431975313,18.48330231246404
0,0,0,0,0,0,0,176405,0,141064464,472,0,0,0,176246,0,0,0,0,0,0,0,27.0,31.0,27.0,0.0859341431975313,18.48555649575376
0,0,0,0,0,0,0,175683,0,140631088,480,0,0,0,175875,0,0,0,0,0,0,0,27.0,31.0,26.0,0.0859341431975313,18.48350803251877
0,0,0,0,0,0,0,171982,0,137586440,456,0,0,0,171983,0,0,0,0,0,0,0,27.0,31.0,23.0,0.0859341431975313,18.479322565218645
0,0,0,0,0,0,0,183442,0,146768952,608,0,0,0,183491,0,0,0,0,0,0,0,36.0,31.0,54.0,0.0859341431975313,18.484624436787183
0,0,0,0,0,0,0,175818,0,140757176,464,0,0,0,175666,0,0,0,0,0,0,0,37.0,31.0,27.0,0.0859341431975313,18.486216753282694
0,0,0,0,0,0,0,169565,0,135182336,464,0,0,0,169075,0,0,0,0,0,0,0,30.0,31.0,31.0,0.0859341431975313,18.48648114119441
0,0,0,0,0,0,0,177533,0,142298688,464,0,0,0,178043,0,0,0,0,0,0,0,27.0,31.0,27.0,0.0859341431975313,18.484750247263552
0,0,0,0,0,0,0,185967,0,148920304,480,0,0,0,186208,0,0,0,0,0,0,0,27.0,31.0,27.0,0.0859341431975313,18.48533204907947
0,0,0,0,0,0,0,162240,0,129742872,464,0,0,0,162012,0,0,0,0,0,0,0,32.0,31.0,55.0,0.0859341431975313,18.479732676822607
0,0,0,0,0,0,0,179051,0,143296368,472,0,0,0,179289,0,0,0,0,0,0,0,37.0,31.0,28.0,0.0859341431975313,18.49162740271162
0,0,0,0,0,0,0,168029,0,134374064,432,0,0,0,175270,0,0,0,0,0,0,0,32.0,31.0,28.0,0.0859341431975313,18.494501139817693
0,0,0,0,0,0,0,171686,0,137306104,520,0,0,0,160726,0,0,0,0,0,0,0,27.0,31.0,29.0,0.0859341431975313,18.494501139817693
0,0,0,0,0,0,0,181190,0,145051816,472,0,0,0,181189,0,0,0,0,0,0,0,27.0,31.0,28.0,0.0859341431975313,18.489057765012937
0,0,0,0,0,0,0,174635,0,139708600,480,0,0,0,174578,0,0,0,0,0,0,0,31.0,31.0,58.0,0.0859341431975313,18.48966580424105
0,0,0,0,0,0,0,167928,0,134286032,400,0,0,0,159832,0,0,0,0,0,0,0,38.0,31.0,30.0,0.0859341431975313,18.489023830862216
0,0,0,0,0,0,0,159196,0,127411808,600,0,0,0,167553,0,0,0,0,0,0,0,31.0,31.0,27.0,0.0859341431975313,18.49025095047392
0,0,0,0,0,0,0,167581,0,134081456,464,0,0,0,167521,0,0,0,0,0,0,0,26.0,31.0,25.0,0.0859341431975313,18.495539076036373
0,0,0,0,0,0,0,170868,0,136679992,480,0,0,0,170758,0,0,0,0,0,0,0,27.0,31.0,30.0,0.0859341431975313,18.484920428687104
0,0,0,0,0,0,0,170139,0,136103768,456,0,0,0,170217,0,0,0,0,0,0,0,34.0,31.0,58.0,0.0859341431975313,18.484920428687104
0,0,0,0,0,0,0,178180,0,142683184,472,0,0,0,178282,0,0,0,0,0,0,0,37.0,31.0,24.0,0.0859341431975313,18.47272345773391
0,0,0,0,0,0,0,174160,0,139199560,536,0,0,0,173992,0,0,0,0,0,0,0,34.0,31.0,24.0,0.0859341431975313,18.47167721259513
0,0,0,0,0,0,0,168056,0,135084800,504,0,0,0,168699,0,0,0,0,0,0,0,26.0,31.0,26.0,0.0859341431975313,18.47167721259513
0,0,0,0,0,0,0,178718,0,142504744,448,0,0,0,178370,0,0,0,0,0,0,0,27.0,31.0,28.0,0.0859341431975313,18.47215874677698
0,0,0,0,0,0,0,166845,0,133592424,520,0,0,0,166942,0,0,0,0,0,0,0,33.0,31.0,60.0,0.0859341431975313,18.47215874677698
0,0,0,0,0,0,0,162155,0,129692600,456,0,0,0,162016,0,0,0,0,0,0,0,37.0,31.0,25.0,0.0859341431975313,18.47980834561425
0,0,0,0,0,0,0,173418,0,138764136,424,0,0,0,173507,0,0,0,0,0,0,0,34.0,31.0,25.0,0.0859341431975313,18.480486629345247
0,0,0,0,0,0,0,171049,0,136937632,568,0,0,0,171172,0,0,0,0,0,0,0,27.0,31.0,31.0,0.0859341431975313,18.480486629345247
0,0,0,0,0,0,0,168128,0,134359576,504,0,0,0,167962,0,0,0,0,0,0,0,27.0,31.0,27.0,0.0859341431975313,18.479270488460127
0,0,0,0,0,0,0,168826,0,135086296,376,0,0,0,168865,0,0,0,0,0,0,0,34.0,31.0,54.0,0.0859341431975313,18.479270488460127
0,0,0,0,0,0,0,175558,0,140489160,544,0,0,0,175622,0,0,0,0,0,0,0,37.0,31.0,22.0,0.0859341431975313,18.48400789016389
0,0,0,0,0,0,0,166293,0,132935536,464,0,0,0,166122,0,0,0,0,0,0,0,32.0,31.0,25.0,0.0859341431975313,18.48400789016389
0,0,0,0,0,0,0,168364,0,134844848,480,0,0,0,168555,0,0,0,0,0,0,0,27.0,31.0,25.0,0.0859341431975313,18.48317334593412
0,0,0,0,0,0,0,176723,0,141367736,456,0,0,0,176725,0,0,0,0,0,0,0,27.0,31.0,31.0,0.0859341431975313,18.48317334593412
0,0,0,0,0,0,0,164583,0,137676904,432,0,0,0,164577,0,0,0,0,0,0,0,29.0,31.0,58.0,0.0859341431975313,18.481669769667462
0,0,0,0,0,0,0,184161,0,138346312,528,0,0,0,183932,0,0,0,0,0,0,0,36.0,31.0,23.0,0.0859341431975313,18.48058445528634
0,0,0,0,0,0,0,160656,0,128557424,464,0,0,0,160612,0,0,0,0,0,0,0,35.0,31.0,26.0,0.0859341431975313,18.481855140353883
0,0,0,0,0,0,0,171801,0,137516824,464,0,0,0,172017,0,0,0,0,0,0,0,27.0,31.0,27.0,0.0859341431975313,18.480731041936885
0,0,0,0,0,0,0,176383,0,141106480,480,0,0,0,176299,0,0,0,0,0,0,0,27.0,31.0,22.0,0.0859341431975313,18.478959443315706
0,0,0,0,0,0,0,168711,0,134969008,456,0,0,0,168710,0,0,0,0,0,0,0,27.0,31.0,24.0,0.0859341431975313,18.478650274991352
